"longitude","latitude","percentage_lost"
-71.25,7.25,44.866161240279
-71.25,7.75,43.2309102945611
-71.25,18.25,47.144792537066
-71.25,18.75,48.9055853673979
-71.25,19.25,49.3117569907578
-71.25,19.75,45.4314599299659
-71.25,42.75,58.9795478529993
-71.25,43.25,57.6336801587349
-71.25,45.75,50.8234434219941
-71.25,46.25,49.2949933955689
-71.25,48.25,46.1853638088507
-71.25,48.75,48.630545956027
-71.25,49.25,43.9832478165341
-71.25,50.25,40.7842496607827
-71.25,55.75,27.1676288545012
-71.25,59.75,20.6344099096264
-71.25,60.25,18.6602597534457
-71.25,63.25,14.4889903289343
-70.75,-32.25,50.7224226335569
-70.75,-31.75,51.6414350816196
-70.75,-31.25,54.9139952521541
-70.75,-30.75,54.4814717097373
-70.75,-30.25,52.8274842383995
-70.75,-29.75,54.4358543956899
-70.75,-27.25,54.3516804232518
-70.75,-26.75,57.0596648171452
-70.75,-14.75,58.0140683196759
-70.75,-14.25,57.2889888817681
-70.75,-13.75,54.7304249964484
-70.75,-12.75,54.8325727848924
-70.75,-12.25,55.4822902438845
-70.75,-11.75,54.2369851519454
-70.75,-11.25,52.8017507796073
-70.75,-7.25,50.5132282868762
-70.75,-5.75,51.0600083739563
-70.75,-5.25,49.5688132211374
-70.75,-0.75,46.5840752402797
-70.75,-0.25,47.7858079321963
-70.75,0.25,47.2623116367245
-70.75,1.75,45.8555958792694
-70.75,2.25,45.5221338271554
-70.75,2.75,46.1906226689125
-70.75,3.25,45.8911481762423
-70.75,3.75,43.6376448044703
-70.75,4.25,46.0540142851308
-70.75,4.75,46.4537456916611
-70.75,9.25,42.5043622053937
-70.75,18.75,48.640448409153
-70.75,19.25,49.0363095641039
-70.75,19.75,46.1651314133095
-70.75,43.25,59.6204481313492
-70.75,47.75,45.7691726185733
-70.75,48.25,47.6886888301858
-70.75,48.75,46.8353373085152
-70.75,49.25,42.2144002554246
-70.75,50.25,40.7819616169763
-70.75,50.75,41.2380915152876
-70.75,54.75,30.7560379502391
-70.75,55.25,28.6290577029848
-70.75,55.75,28.7907004143246
-70.75,56.25,26.8411444171228
-70.75,59.25,20.567845216498
-70.75,59.75,22.0646197600341
-70.75,62.75,15.4524920732565
-70.75,63.25,17.0774640315286
-70.25,-32.25,51.2325842485329
-70.25,-31.25,50.7165699784305
-70.25,-30.75,52.9200127768072
-70.25,-30.25,55.1087430221153
-70.25,-29.75,57.0454145201392
-70.25,-29.25,55.651707323941
-70.25,-26.75,55.4418511313902
-70.25,-24.75,58.4389176329446
-70.25,-24.25,56.7599624370505
-70.25,-23.25,55.5575015869779
-70.25,-22.75,56.767083884591
-70.25,-15.25,57.2493932203557
-70.25,-14.75,60.41339013478
-70.25,-14.25,60.190846532178
-70.25,-13.75,57.950689704703
-70.25,-13.25,54.4755554354925
-70.25,-12.75,53.6503182109334
-70.25,-12.25,55.5812536679995
-70.25,-11.75,55.5045789370361
-70.25,-9.25,54.8745936729338
-70.25,-8.75,53.0422147653894
-70.25,-8.25,51.9761944361454
-70.25,-7.75,53.7116948029511
-70.25,-7.25,54.2159895026648
-70.25,-6.75,51.5568130765493
-70.25,-2.75,47.3987616035084
-70.25,-1.25,46.8818551617647
-70.25,-0.75,48.3319206420249
-70.25,-0.25,46.8118074064297
-70.25,2.25,47.4100680358352
-70.25,2.75,47.9112484433097
-70.25,3.25,44.1531253857449
-70.25,4.25,43.4506411826348
-70.25,4.75,44.9436786944555
-70.25,18.25,45.4534117699579
-70.25,18.75,45.1603495808822
-70.25,43.75,52.4566227899744
-70.25,46.25,49.7346078041991
-70.25,46.75,47.9443658289477
-70.25,47.25,46.1097351714509
-70.25,47.75,47.7535278442157
-70.25,48.25,46.7378721308943
-70.25,49.25,41.8042438773617
-70.25,49.75,42.9102706534789
-70.25,50.25,41.3288028095256
-70.25,50.75,40.3382161450828
-70.25,51.25,37.8618380483628
-70.25,54.25,30.0333067869222
-70.25,54.75,31.8197280676502
-70.25,55.25,29.0083230820142
-70.25,55.75,29.2088811506351
-70.25,56.25,28.7873278300371
-70.25,57.75,23.4865132981739
-70.25,58.25,22.4932180375082
-70.25,59.25,21.5354688854296
-70.25,59.75,21.8719446885559
-70.25,63.25,14.8738975795022
-69.75,-36.75,43.8024967632803
-69.75,-36.25,45.8088644457429
-69.75,-34.75,46.4640172443483
-69.75,-34.25,47.988851092894
-69.75,-29.75,52.9387424308313
-69.75,-29.25,54.1448526285693
-69.75,-27.75,54.4206012624954
-69.75,-27.25,55.8268938961224
-69.75,-26.75,56.8446847541012
-69.75,-24.25,55.4988848816068
-69.75,-23.75,56.3447450360039
-69.75,-23.25,56.8063097659638
-69.75,-22.75,56.9795055035882
-69.75,-22.25,58.2960530573671
-69.75,-21.75,57.6078422515469
-69.75,-20.25,57.0267777878793
-69.75,-19.75,57.1102878043419
-69.75,-17.25,55.5879263188614
-69.75,-16.75,60.7279306258848
-69.75,-16.25,61.1288402199636
-69.75,-15.75,58.8094414781417
-69.75,-15.25,56.9169188630221
-69.75,-14.75,58.293004606154
-69.75,-14.25,59.1685624110939
-69.75,-13.75,57.2422640157277
-69.75,-13.25,53.9278935641363
-69.75,-12.25,56.5346321101495
-69.75,-11.75,56.5086787016741
-69.75,-11.25,52.9804950794371
-69.75,-9.25,55.7492056134409
-69.75,-8.75,54.6867142876995
-69.75,-8.25,55.2545761838094
-69.75,-7.75,56.0827303962995
-69.75,-7.25,55.7008243967221
-69.75,-6.75,53.8278659675737
-69.75,-3.75,49.1762617963104
-69.75,-3.25,51.9475341159885
-69.75,-2.75,52.0986256769032
-69.75,-2.25,49.3973588060093
-69.75,-1.25,47.733953339077
-69.75,-0.75,49.306111176044
-69.75,2.25,46.0850885921405
-69.75,2.75,47.9359420223754
-69.75,3.25,44.8748554016595
-69.75,9.25,42.715052483397
-69.75,9.75,41.7389795072056
-69.75,44.25,53.3047472989355
-69.75,45.75,48.7224754167536
-69.75,46.25,50.7615922064125
-69.75,46.75,48.3255456784258
-69.75,47.25,46.0151180112324
-69.75,49.25,41.6207143476046
-69.75,49.75,44.5212509388735
-69.75,50.25,39.6238799547922
-69.75,51.25,37.2500012809131
-69.75,51.75,35.9484847645324
-69.75,55.75,28.6348347387882
-69.75,56.25,29.6427009754608
-69.75,56.75,25.8170450913688
-69.25,-45.25,31.894604948146
-69.25,-44.75,33.0569011099507
-69.25,-44.25,31.087658416042
-69.25,-42.25,35.0746136413143
-69.25,-40.25,40.1578552710375
-69.25,-34.25,47.7323134713831
-69.25,-27.75,56.2242798439527
-69.25,-27.25,58.5248021428275
-69.25,-26.75,57.7978537374411
-69.25,-26.25,55.6302878855291
-69.25,-23.75,58.7888420305464
-69.25,-23.25,57.7877621528012
-69.25,-22.75,56.6887883797668
-69.25,-22.25,57.7066121485087
-69.25,-21.75,57.7253976333052
-69.25,-20.25,58.3363805768436
-69.25,-19.75,57.3926358001353
-69.25,-17.25,56.6804799373008
-69.25,-16.75,61.3934401255327
-69.25,-16.25,61.2057011222502
-69.25,-15.75,60.9998986617757
-69.25,-15.25,56.9118419349252
-69.25,-14.75,55.1366662394087
-69.25,-14.25,56.2653170041018
-69.25,-13.75,55.4072748579291
-69.25,-12.25,55.2114727931649
-69.25,-11.75,55.051254840804
-69.25,-11.25,53.8728241538161
-69.25,-9.25,52.6403612681278
-69.25,-8.75,53.8058630063079
-69.25,-8.25,54.5815970876322
-69.25,-7.75,55.8720006581372
-69.25,-7.25,55.4743903406921
-69.25,-6.75,52.6411532518172
-69.25,-4.25,48.4513786461226
-69.25,-3.75,48.4875310244846
-69.25,-3.25,49.8685809568249
-69.25,-2.75,49.9417806084439
-69.25,-0.75,45.4431388893872
-69.25,8.75,41.7490272742283
-69.25,9.25,41.6389300934189
-69.25,9.75,41.1458795680155
-69.25,19.25,43.3755600328868
-69.25,44.25,53.5401025034158
-69.25,45.75,49.4255967516988
-69.25,46.25,50.5798969310191
-69.25,46.75,48.1063225807261
-69.25,47.25,45.2397325665099
-69.25,49.25,43.6144697755564
-69.25,49.75,41.7502073629495
-69.25,51.25,36.8223102166666
-69.25,55.75,27.8899470549247
-69.25,56.25,26.227104765561
-68.75,-44.75,32.5201041453393
-68.75,-44.25,33.4320153810124
-68.75,-42.25,34.7588110651738
-68.75,-40.75,38.8223214419351
-68.75,-40.25,41.0615098612311
-68.75,-39.75,40.8781129650207
-68.75,-30.75,52.3240454893381
-68.75,-27.25,56.7990319126846
-68.75,-25.75,56.2027570578126
-68.75,-23.75,59.7607383745042
-68.75,-23.25,59.7203275168333
-68.75,-22.75,57.7838224231302
-68.75,-22.25,58.2259042097322
-68.75,-21.75,58.4412557646593
-68.75,-21.25,57.0063962309442
-68.75,-20.75,57.9881317379974
-68.75,-20.25,61.7372096051905
-68.75,-19.75,61.5730586185666
-68.75,-19.25,59.434475641808
-68.75,-18.75,58.0809341526655
-68.75,-18.25,56.0065860115966
-68.75,-17.25,56.6439913615637
-68.75,-16.75,60.95872584465
-68.75,-16.25,61.2204109012231
-68.75,-15.75,60.3377532888655
-68.75,-15.25,56.1628113122071
-68.75,-13.75,54.1726051754323
-68.75,-11.75,52.9586331061787
-68.75,-11.25,53.9070449847954
-68.75,-10.75,52.5727116857715
-68.75,-9.25,52.6348431078389
-68.75,-8.75,54.3748621296291
-68.75,-8.25,53.4785180901475
-68.75,-7.75,52.9484517437065
-68.75,-7.25,51.6679743684919
-68.75,-0.75,45.1873890406631
-68.75,-0.25,46.2746642068403
-68.75,0.25,47.2861522890433
-68.75,0.75,43.8937497530036
-68.75,45.75,49.4818062044048
-68.75,46.25,50.038328957642
-68.75,46.75,50.2802564321661
-68.75,47.25,49.5405513354836
-68.75,47.75,47.4730567875619
-68.75,48.25,44.5246399641284
-68.75,49.25,44.4704996809917
-68.75,49.75,40.8199495351925
-68.75,55.25,27.6011933522291
-68.75,55.75,27.7430727444237
-68.25,-43.75,33.2981626523802
-68.25,-40.75,37.3553751896569
-68.25,-40.25,38.4401661522963
-68.25,-39.75,40.7925411742343
-68.25,-39.25,41.4682443062181
-68.25,-35.75,46.9731413725705
-68.25,-33.75,48.7715236943574
-68.25,-33.25,50.439921021679
-68.25,-31.25,54.4607594978155
-68.25,-30.75,54.4990450617645
-68.25,-27.25,55.7554115964848
-68.25,-22.25,58.0000886071872
-68.25,-21.75,59.7529448271567
-68.25,-21.25,59.1328357096986
-68.25,-20.75,60.4572198079156
-68.25,-20.25,62.3729873099208
-68.25,-19.75,62.3023139607403
-68.25,-19.25,60.5205375689292
-68.25,-18.75,59.3602092678649
-68.25,-18.25,58.4800977000111
-68.25,-17.25,56.9575730239425
-68.25,-16.75,58.708458046846
-68.25,-16.25,56.3953952737792
-68.25,-15.75,56.8788280841087
-68.25,-15.25,55.675169624348
-68.25,-11.25,52.3130720452313
-68.25,-10.75,54.0145870926655
-68.25,-10.25,52.4825916119892
-68.25,-9.75,52.2989123704806
-68.25,-9.25,53.8334050029759
-68.25,-8.75,53.3975765664657
-68.25,-8.25,53.5011400058431
-68.25,-7.75,54.3376122504151
-68.25,-7.25,51.5841732958826
-68.25,-0.75,45.5973045861536
-68.25,-0.25,45.711906200809
-68.25,0.25,46.8883749890463
-68.25,0.75,44.8983336084826
-68.25,9.25,40.3657423351577
-68.25,44.75,50.9254753125806
-68.25,45.25,51.041378288936
-68.25,45.75,49.1768145793029
-68.25,46.25,48.2013289805155
-68.25,46.75,50.8957540394264
-68.25,47.25,50.1965294853054
-68.25,47.75,49.130781072927
-68.25,48.25,46.5265440164749
-68.25,55.25,29.2006799646028
-68.25,55.75,27.9221942114663
-68.25,60.25,19.0883309035781
-67.75,-39.75,40.3599100947848
-67.75,-39.25,42.6746065518555
-67.75,-38.75,41.1780199936854
-67.75,-36.25,45.5489109061214
-67.75,-35.75,48.4290532229556
-67.75,-35.25,47.972144952012
-67.75,-34.75,48.4584406692149
-67.75,-34.25,50.2271692168245
-67.75,-33.75,51.4747158212155
-67.75,-31.75,51.6014735954612
-67.75,-31.25,54.8157686121064
-67.75,-30.75,53.6479799358105
-67.75,-28.75,54.1361364119619
-67.75,-27.25,55.9527033418183
-67.75,-26.75,58.479055743412
-67.75,-26.25,56.3244256078188
-67.75,-25.75,56.5253342461054
-67.75,-21.75,56.7884561754979
-67.75,-21.25,56.5012934306847
-67.75,-20.75,56.8092607213986
-67.75,-20.25,58.1865478641933
-67.75,-19.75,57.5365929880315
-67.75,-18.25,58.1486172981265
-67.75,-17.75,56.0620704136161
-67.75,-17.25,56.0651169366134
-67.75,-16.75,56.9967809803638
-67.75,-16.25,56.2782888759197
-67.75,-15.75,56.93555962014
-67.75,-15.25,56.127791107575
-67.75,-10.75,54.9460189599114
-67.75,-10.25,53.9575671762564
-67.75,-9.75,52.5290484868175
-67.75,-8.25,50.967925765633
-67.75,-7.75,54.2649231485053
-67.75,-7.25,53.4848240448816
-67.75,-4.75,47.2825117291932
-67.75,0.75,43.1312670128298
-67.75,8.75,40.6202936298527
-67.75,44.75,50.2369728003414
-67.75,45.25,51.1836616366403
-67.75,45.75,48.0142679149851
-67.75,46.25,46.3013165386649
-67.75,46.75,48.1063865299042
-67.75,47.25,49.2375863015493
-67.75,47.75,48.6756715820969
-67.75,48.25,46.4668994962328
-67.75,48.75,42.1580004492754
-67.75,50.25,38.0413907297976
-67.75,52.25,34.4270836223874
-67.75,52.75,32.7398220373667
-67.75,54.75,29.3715288034026
-67.75,55.25,30.1754087094867
-67.75,55.75,28.1368811806576
-67.25,-48.75,23.6008655393093
-67.25,-46.75,27.0116679960184
-67.25,-45.25,32.1870312688846
-67.25,-44.75,31.488440596486
-67.25,-42.75,36.8105703260952
-67.25,-42.25,35.9376845672105
-67.25,-37.75,45.0079492690787
-67.25,-34.25,49.2218107029112
-67.25,-33.75,50.8137318082309
-67.25,-29.75,55.367461900827
-67.25,-29.25,55.7315157503298
-67.25,-26.75,57.939226139745
-67.25,-26.25,58.3953500736495
-67.25,-25.75,60.2730622124457
-67.25,-22.75,57.8172444580432
-67.25,-17.75,56.4273683945477
-67.25,-17.25,57.0725064121108
-67.25,-16.75,58.8893411767653
-67.25,-16.25,58.8703841771044
-67.25,-15.75,58.1211249299006
-67.25,-15.25,57.0126871681099
-67.25,-10.75,52.4574578577362
-67.25,-7.75,48.8470117210308
-67.25,-7.25,48.8401965916616
-67.25,0.75,42.9646303538323
-67.25,1.25,45.4859119773274
-67.25,1.75,43.8587992414254
-67.25,2.25,41.3791308663919
-67.25,46.25,46.1247543023073
-67.25,46.75,45.2129198452041
-67.25,47.25,45.4018488733096
-67.25,47.75,47.1557268966022
-67.25,48.25,45.1832718438224
-67.25,48.75,45.0284891113342
-67.25,49.75,41.0651608696236
-67.25,50.25,37.9925702855491
-67.25,52.25,34.6165807262364
-67.25,52.75,32.5510276811864
-67.25,55.25,27.0050722007773
-67.25,55.75,26.2948710258619
-67.25,56.25,24.5623704846404
-66.75,-48.25,25.4965989485433
-66.75,-47.75,25.1953728461631
-66.75,-47.25,27.2473894656591
-66.75,-43.25,34.0515971207146
-66.75,-42.75,37.6229764908164
-66.75,-42.25,35.276771805242
-66.75,-38.75,41.7162585433004
-66.75,-38.25,44.0459429598419
-66.75,-37.75,46.3434393500577
-66.75,-33.75,50.7737226428081
-66.75,-30.25,54.2375742400823
-66.75,-29.75,59.0686265636729
-66.75,-29.25,58.1768423835418
-66.75,-28.25,54.8470345034129
-66.75,-26.25,56.2830101873815
-66.75,-25.75,57.3915888798522
-66.75,-22.75,58.6526187672663
-66.75,-22.25,57.6525434884778
-66.75,-17.75,56.708759648316
-66.75,-17.25,59.2760481964705
-66.75,-16.75,59.9338685718473
-66.75,-16.25,57.4511257388733
-66.75,-15.75,55.4315061436808
-66.75,-15.25,54.8753364094071
-66.75,-13.75,54.4797056659551
-66.75,-13.25,54.3527011269105
-66.75,-12.75,52.6634942167162
-66.75,-2.25,44.3611889196647
-66.75,0.75,43.8232856099516
-66.75,1.25,45.1935587348534
-66.75,1.75,44.8089046618737
-66.75,2.25,43.1212134459751
-66.75,10.25,39.5202463810355
-66.75,48.75,42.2126125775412
-66.75,50.25,37.4878186283427
-66.75,51.75,33.8203928995864
-66.75,52.25,34.2426870294126
-66.75,52.75,31.8865256994422
-66.75,56.25,24.9620635646168
-66.25,-47.75,28.0493126728908
-66.25,-47.25,28.4572124793665
-66.25,-43.25,33.5851438117975
-66.25,-42.75,36.7198264670509
-66.25,-39.25,44.0945167728865
-66.25,-38.75,45.7404405525528
-66.25,-38.25,46.5381325452172
-66.25,-37.75,45.9340392116704
-66.25,-30.25,55.8077230233516
-66.25,-29.75,59.229297053324
-66.25,-29.25,56.6988501578953
-66.25,-28.25,56.6103927545387
-66.25,-27.75,56.1848727585037
-66.25,-24.75,56.3875745676184
-66.25,-22.75,60.0307573933335
-66.25,-22.25,57.5124228970578
-66.25,-19.25,57.910699468425
-66.25,-18.75,58.0745814603326
-66.25,-18.25,57.6514596468684
-66.25,-17.75,58.6918766032795
-66.25,-17.25,58.7289835161595
-66.25,-16.75,57.4213103278642
-66.25,-16.25,55.0274418462006
-66.25,-7.75,48.8216683652771
-66.25,-7.25,47.2401374031613
-66.25,1.25,41.9267858086001
-66.25,1.75,42.4381008854979
-66.25,2.25,39.7201129550487
-66.25,10.25,39.0639073190811
-66.25,50.25,37.2281202731801
-66.25,50.75,36.3321329332739
-66.25,52.25,33.4884015570524
-66.25,56.25,25.5786855355606
-65.75,-41.75,36.1727482010175
-65.75,-39.25,41.3752321576111
-65.75,-38.75,43.7081413971491
-65.75,-38.25,45.2971366515143
-65.75,-37.75,44.1405570097328
-65.75,-35.75,49.6358268421198
-65.75,-35.25,48.1999114283393
-65.75,-30.75,54.2133770224917
-65.75,-30.25,56.9853413465675
-65.75,-29.75,56.2109780356894
-65.75,-25.25,57.9771132116314
-65.75,-24.75,59.9112362961274
-65.75,-24.25,57.5279438070745
-65.75,-23.25,56.9477607028023
-65.75,-22.75,60.1742758581695
-65.75,-22.25,57.1350199251341
-65.75,-21.25,56.3752006736198
-65.75,-19.25,56.2244831492951
-65.75,-18.75,58.5482838523323
-65.75,-18.25,58.6160343260633
-65.75,-17.75,58.5011673531937
-65.75,-17.25,55.9921963903429
-65.75,-16.75,55.0572193431235
-65.75,-16.25,54.5449788177496
-65.75,-9.25,48.8095971031619
-65.75,-8.75,49.9721668903634
-65.75,-7.25,47.12073147814
-65.75,-0.25,40.9414687179221
-65.75,9.25,37.4638964239803
-65.75,18.25,42.8292146761222
-65.75,43.75,49.0891704354751
-65.75,46.25,44.5541208250189
-65.75,50.75,38.2840963427205
-65.75,51.25,34.9228353143901
-65.75,52.25,32.031976250332
-65.25,-41.25,39.1259838945976
-65.25,-35.75,49.6202479958891
-65.25,-35.25,48.0460881358649
-65.25,-31.25,52.8040391542499
-65.25,-30.75,56.0589349881574
-65.25,-30.25,55.0965402289994
-65.25,-26.75,56.0733014002655
-65.25,-25.75,57.1673368119175
-65.25,-25.25,58.2599371654395
-65.25,-24.75,58.8321694206602
-65.25,-24.25,56.7362097704504
-65.25,-22.75,57.3810000133879
-65.25,-18.75,56.7817923625314
-65.25,-18.25,56.7303907626317
-65.25,-17.75,57.1243715695062
-65.25,-16.25,54.2984691590961
-65.25,-9.25,50.348447603065
-65.25,-8.75,52.5173488673916
-65.25,-7.25,46.023783153635
-65.25,-6.75,46.6459971703771
-65.25,-2.25,42.7744738687382
-65.25,-1.75,42.9998134986556
-65.25,7.75,36.1467040163182
-65.25,8.75,36.2876753239826
-65.25,9.25,36.6441653531633
-65.25,43.75,49.1962013007412
-65.25,47.25,43.2522166326694
-65.25,47.75,44.6418835599633
-65.25,48.25,43.3988776716489
-65.25,48.75,41.7636241989596
-65.25,50.75,36.8731504809151
-64.75,-40.75,38.6165183426751
-64.75,-36.25,47.0100778877442
-64.75,-35.75,49.3500183278648
-64.75,-30.75,53.7656210960247
-64.75,-30.25,54.198212709038
-64.75,-26.75,56.8628570497451
-64.75,-24.75,56.8424579148237
-64.75,-24.25,56.5388762195314
-64.75,-22.75,56.4300500574897
-64.75,-18.75,55.7496328567525
-64.75,-18.25,56.4342044501115
-64.75,-17.75,57.5697037167953
-64.75,-9.25,50.5948950454274
-64.75,-8.75,52.1083090430354
-64.75,-8.25,48.2167808823458
-64.75,-7.25,45.5895703183584
-64.75,-6.75,45.1775682831663
-64.75,-2.25,43.8785966293313
-64.75,-1.75,42.2733759560428
-64.75,0.25,38.2214041079211
-64.75,7.75,35.1933758122375
-64.75,48.25,44.7074377577003
-64.75,48.75,42.7699346057078
-64.75,50.75,35.4905078586656
-64.75,54.25,28.1131408083808
-64.75,54.75,28.3536304128131
-64.75,58.25,20.8293034383974
-64.75,58.75,20.9703581965602
-64.75,60.25,16.8436050781103
-64.25,-39.25,41.9006199907377
-64.25,-36.25,46.7287544891305
-64.25,-35.75,49.3010194257735
-64.25,-33.75,51.1688083954347
-64.25,-24.75,57.6587956536664
-64.25,-24.25,56.9847328383682
-64.25,-22.75,56.8987898445719
-64.25,-22.25,57.0687681303925
-64.25,-19.25,55.8570730715015
-64.25,-18.75,56.451525542151
-64.25,-18.25,56.4443462663172
-64.25,-17.75,56.3128946727178
-64.25,-15.75,57.542142402096
-64.25,-15.25,58.4015881871153
-64.25,-14.75,53.2550033562277
-64.25,-11.75,49.2170229538291
-64.25,-9.25,50.3973642139814
-64.25,-8.75,51.3892699759128
-64.25,-8.25,49.5804344845098
-64.25,-7.75,46.0875181108717
-64.25,-7.25,44.3921490270407
-64.25,-5.25,42.3539647155652
-64.25,-4.75,42.9558509492241
-64.25,-2.25,40.9015463643023
-64.25,-1.75,40.2038330679386
-64.25,-0.25,37.8548255012998
-64.25,0.25,38.8117375824925
-64.25,0.75,37.5923090764655
-64.25,2.75,36.7090471094395
-64.25,10.25,34.2597657280946
-64.25,54.25,29.423348384638
-64.25,54.75,29.837525442008
-64.25,58.75,20.2527197605734
-63.75,-36.25,46.6428049122135
-63.75,-35.75,49.7194771866793
-63.75,-35.25,48.3397173518414
-63.75,-33.75,52.2092300996188
-63.75,-33.25,53.0119568398051
-63.75,-32.75,51.345514144215
-63.75,-25.25,56.7601101638972
-63.75,-24.75,57.4020384343095
-63.75,-22.25,57.3432858573016
-63.75,-19.75,55.4234725442615
-63.75,-19.25,56.8761025820567
-63.75,-18.75,56.3723850488992
-63.75,-15.75,55.6177151119379
-63.75,-15.25,58.1618723134961
-63.75,-14.75,56.535295578201
-63.75,-14.25,53.4143973653539
-63.75,-13.75,52.3453979835984
-63.75,-13.25,50.1804012809074
-63.75,-11.25,48.4628725623624
-63.75,-9.25,48.4661928126299
-63.75,-8.75,50.6533505249106
-63.75,-8.25,46.8560089912561
-63.75,-7.25,44.0100436332
-63.75,-5.75,41.7362111269062
-63.75,-5.25,44.3311576575067
-63.75,-4.75,43.2858698276375
-63.75,-1.25,37.2586866446232
-63.75,-0.75,36.931650381653
-63.75,-0.25,37.6964378460599
-63.75,3.25,35.5456737899079
-63.75,3.75,35.5185998506759
-63.75,4.25,33.4916470527355
-63.75,45.25,44.1050250441622
-63.75,45.75,44.4027139166466
-63.75,51.25,32.6483927602067
-63.75,51.75,34.1988019098712
-63.75,52.25,32.5519501808758
-63.75,54.25,28.2451037581748
-63.25,-35.75,47.4411541873254
-63.25,-34.25,50.8505604144826
-63.25,-33.75,53.3648710484154
-63.25,-33.25,55.9277561136715
-63.25,-32.75,56.606768821198
-63.25,-32.25,55.0474370908259
-63.25,-27.25,57.6849232718585
-63.25,-26.75,56.6378983416926
-63.25,-22.25,56.6326590003482
-63.25,-21.75,55.88764209735
-63.25,-19.75,56.6839682741393
-63.25,-19.25,57.6778391711698
-63.25,-18.75,55.4425220316861
-63.25,-17.25,54.8391229089141
-63.25,-15.25,56.4491413520568
-63.25,-14.75,56.0972347226846
-63.25,-14.25,54.1538046763072
-63.25,-13.75,53.6445264339019
-63.25,-13.25,51.9163592465736
-63.25,-12.75,49.7966419622917
-63.25,-11.25,48.1817729436429
-63.25,-9.75,46.1642036915223
-63.25,-9.25,45.5231034395425
-63.25,-6.75,42.0151693264879
-63.25,-6.25,41.5381982516076
-63.25,-5.75,42.1596978492482
-63.25,-5.25,41.611594994264
-63.25,-3.25,38.2108256315545
-63.25,-1.25,36.7723756782741
-63.25,-0.75,36.9155798374684
-63.25,-0.25,37.4053089324484
-63.25,45.25,44.7712431962557
-63.25,45.75,44.4331155738178
-63.25,51.25,33.5781399487832
-63.25,51.75,33.2283452064231
-63.25,52.25,34.3202136916322
-63.25,52.75,33.6596413956668
-63.25,53.25,32.216762032002
-63.25,53.75,28.9210496506399
-62.75,-34.75,50.8527551600811
-62.75,-34.25,52.2981170504547
-62.75,-33.75,53.8936513034012
-62.75,-33.25,53.9500874406285
-62.75,-32.75,53.0982350497054
-62.75,-32.25,53.3420933809566
-62.75,-27.25,58.4947392803832
-62.75,-23.25,56.5027967560273
-62.75,-22.75,56.2724777718088
-62.75,-22.25,57.8844942037412
-62.75,-21.75,57.4162165562146
-62.75,-21.25,57.0825759306125
-62.75,-20.75,55.2745215167994
-62.75,-19.25,55.988850309421
-62.75,-18.75,54.6928648195403
-62.75,-17.25,56.6377024312654
-62.75,-15.25,54.7799481638436
-62.75,-14.75,51.9012954428328
-62.75,-14.25,50.1470879292342
-62.75,-13.75,51.7263898789746
-62.75,-13.25,50.3494529810145
-62.75,-11.75,47.466715220429
-62.75,-11.25,48.1325913848261
-62.75,-10.75,46.3361412057085
-62.75,-10.25,46.4971680193991
-62.75,-9.75,48.2651861588056
-62.75,-9.25,45.7822635875458
-62.75,-7.25,41.8020900792802
-62.75,-6.75,42.5192298245403
-62.75,-6.25,43.0519991464275
-62.75,-5.75,41.6999956430167
-62.75,-0.75,36.5818284968855
-62.75,-0.25,38.2941261586325
-62.75,50.75,35.844489360608
-62.75,51.25,33.2394008949707
-62.75,52.75,32.0090669943187
-62.75,53.25,31.7974410656828
-62.25,-35.25,48.4101640816342
-62.25,-34.75,53.4409863590414
-62.25,-34.25,54.7237029408317
-62.25,-33.75,54.5834779745454
-62.25,-27.75,56.212140262479
-62.25,-27.25,57.3650549989916
-62.25,-23.25,57.4779060768332
-62.25,-22.75,56.6444692111398
-62.25,-22.25,57.2680694779142
-62.25,-21.75,58.2520454211708
-62.25,-21.25,59.2616990153175
-62.25,-20.75,57.1559344581872
-62.25,-18.75,55.7593963812973
-62.25,-17.75,53.290457625337
-62.25,-17.25,55.3276749855762
-62.25,-12.25,48.1490877739029
-62.25,-11.75,48.6777865155705
-62.25,-10.25,45.303277015665
-62.25,-9.75,46.6865399443788
-62.25,-9.25,46.9431979061528
-62.25,-8.75,45.5943079839269
-62.25,-8.25,43.2482682585148
-62.25,-6.25,41.6000582412027
-62.25,-5.75,40.7173556323403
-62.25,-4.75,37.78065134807
-62.25,-4.25,39.4993900921073
-62.25,-3.75,37.6131200591259
-62.25,-0.75,33.5874792299572
-62.25,-0.25,37.0589862557621
-62.25,0.25,33.7733479750836
-62.25,0.75,33.074434944343
-62.25,50.75,32.3713060632673
-62.25,53.25,29.1079047513446
-61.75,-37.25,47.9069881386276
-61.75,-36.75,46.2464155302775
-61.75,-34.75,52.5696253058639
-61.75,-34.25,54.8581854153776
-61.75,-33.75,55.3307070968892
-61.75,-28.75,55.7675521032686
-61.75,-28.25,56.9772981657372
-61.75,-27.75,57.010554835132
-61.75,-27.25,56.5017609960691
-61.75,-23.25,56.8975597626609
-61.75,-22.75,58.351431643305
-61.75,-22.25,58.2050755785128
-61.75,-21.75,58.7719171107298
-61.75,-21.25,59.8384424681307
-61.75,-20.75,57.4396526522456
-61.75,-18.75,56.2372190046492
-61.75,-18.25,56.0751648606637
-61.75,-17.75,55.3062136548806
-61.75,-17.25,55.8890723493242
-61.75,-16.75,52.8239017620325
