"PC1","PC2","probability","gibbs_energy"
0.0431360946745562,1.51313017751479,1.17326719281959e-13,11
0.0431360946745562,1.51358579881657,7.87481930813954e-14,11
0.0431360946745562,1.51404142011834,5.25983069342826e-14,11
0.0431360946745562,1.51449704142012,3.49561487020697e-14,11
0.0431360946745562,1.51495266272189,2.31118467526446e-14,11
0.0431360946745562,1.51540828402367,1.52001671278201e-14,11
0.0431360946745562,1.51586390532544,9.94288707303005e-15,11
0.0431360946745562,1.51631952662722,6.46813571675644e-15,11
0.0431360946745562,1.51677514792899,4.18412371304439e-15,11
0.0431360946745562,1.51723076923077,2.69122088643368e-15,11
0.0431360946745562,1.51768639053254,1.72099166081464e-15,11
0.0431360946745562,1.51814201183432,1.09411407121165e-15,11
0.0431360946745562,1.51859763313609,6.91473441176524e-16,11
0.0431360946745562,1.51905325443787,4.34407265158031e-16,11
0.0431360946745562,1.51950887573964,2.71276406234035e-16,11
0.0431360946745562,1.51996449704142,1.68387630115568e-16,11
0.0431360946745562,1.5204201183432,1.03893077487539e-16,11
0.0431360946745562,1.52087573964497,6.3714978619458e-17,11
0.0431360946745562,1.52133136094675,3.88401015567964e-17,11
0.0431360946745562,1.52178698224852,2.35349605160607e-17,11
0.0431360946745562,1.5222426035503,1.41760811771853e-17,11
0.0431360946745562,1.52269822485207,8.48845147657472e-18,11
0.0431360946745562,1.52315384615385,5.05306231212205e-18,11
0.0431360946745562,1.52360946745562,2.99063296014122e-18,11
0.0431360946745562,1.5240650887574,1.7598912617136e-18,11
0.0431360946745562,1.52452071005917,1.02981187598026e-18,11
0.0431360946745562,1.52497633136095,5.99262228609079e-19,11
0.0431360946745562,1.52543195266272,3.46818562592663e-19,11
0.0431360946745562,1.5258875739645,1.99643321767697e-19,11
0.0431360946745562,1.52634319526627,1.14318154986551e-19,11
0.0431360946745562,1.52679881656805,6.51214440890953e-20,11
0.0431360946745562,1.52725443786982,3.69079796709079e-20,11
0.0431360946745562,1.5277100591716,2.08132886780284e-20,11
0.0431360946745562,1.52816568047337,1.16793564513222e-20,11
0.0431360946745562,1.52862130177515,6.52205523653719e-21,11
0.0431360946745562,1.52907692307692,3.6246177045824e-21,11
0.0431360946745562,1.5295325443787,2.00480215017928e-21,11
0.0431360946745562,1.52998816568047,1.10363601745758e-21,11
0.0431360946745562,1.53044378698225,6.04689443204548e-22,11
0.0431360946745562,1.53089940828402,3.29755244173374e-22,11
0.0431360946745562,1.5313550295858,1.78977292658902e-22,11
0.0431360946745562,1.53181065088757,9.66804772729221e-23,11
0.0431360946745562,1.53226627218935,5.19751755625332e-23,11
0.0431360946745562,1.53272189349112,2.78064559925197e-23,11
0.0431360946745562,1.5331775147929,1.4803318454605e-23,11
0.0431360946745562,1.53363313609467,7.841576882025e-24,11
0.0431360946745562,1.53408875739645,4.13278100375274e-24,11
0.0431360946745562,1.53454437869822,2.16689251761442e-24,11
0.0431360946745562,1.535,1.13018124167888e-24,11
0.0441420118343195,1.458,0.0424233980016392,4.58208008247113
0.0441420118343195,1.45845562130178,0.0505569096561172,4.32775069731311
0.0441420118343195,1.45891124260355,0.0597684589471077,4.08505193931598
0.0441420118343195,1.45936686390533,0.0700926237515752,3.85400968694525
0.0441420118343195,1.4598224852071,0.0815415813520669,3.63463117289661
0.0441420118343195,1.46027810650888,0.0941013684557506,3.42690490039482
0.0441420118343195,1.46073372781065,0.107728784960812,3.23080076801339
0.0441420118343195,1.46118934911243,0.122349185945616,3.04627040677671
0.0441420118343195,1.4616449704142,0.13785537301763,2.87324773924269
0.0441420118343195,1.46210059171598,0.154107742694266,2.71164977529829
0.0441420118343195,1.46255621301775,0.170935779111256,2.56137766297081
0.0441420118343195,1.46301183431953,0.188140896448239,2.42231801410154
0.0441420118343195,1.4634674556213,0.205500550120304,2.29434452369423
0.0441420118343195,1.46392307692308,0.222773453070534,2.17731989765477
0.0441420118343195,1.46437869822485,0.239705662493166,2.07109809612684
0.0441420118343195,1.46483431952663,0.256037250093551,1.9755268885194
0.0441420118343195,1.4652899408284,0.271509240647251,1.89045070174858
0.0441420118343195,1.46574556213018,0.285870501541449,1.81571372564902
0.0441420118343195,1.46620118343195,0.298884289444308,1.75116321985989
0.0441420118343195,1.46665680473373,0.310334205462512,1.69665294611458
0.0441420118343195,1.4671124260355,0.320029370753291,1.65204663050447
0.0441420118343195,1.46756804733728,0.327808702503817,1.61722134397891
0.0441420118343195,1.46802366863905,0.333544236897273,1.5920706781773
0.0441420118343195,1.46847928994083,0.337143503286863,1.57650758956166
0.0441420118343195,1.4689349112426,0.338550996294482,1.57046678912861
0.0441420118343195,1.46939053254438,0.337748816655545,1.57390656834981
0.0441420118343195,1.46984615384615,0.334756557198377,1.58680997407415
0.0441420118343195,1.47030177514793,0.329630500281965,1.60918527454908
0.0441420118343195,1.4707573964497,0.322462172702321,1.64106569317951
0.0441420118343195,1.47121301775148,0.313376280399535,1.6825084231771
0.0441420118343195,1.47166863905325,0.302528025435339,1.73359297161631
0.0441420118343195,1.47212426035503,0.290099797903779,1.79441891252256
0.0441420118343195,1.4725798816568,0.276297239925101,1.86510315294816
0.0441420118343195,1.47303550295858,0.261344699181788,1.94577683189387
0.0441420118343195,1.47349112426036,0.245480124153857,2.03658197876762
0.0441420118343195,1.47394674556213,0.228949498145254,2.13766805620494
0.0441420118343195,1.47440236686391,0.212000958174277,2.24918850271401
0.0441420118343195,1.47485798816568,0.194878790596387,2.37129737553459
0.0441420118343195,1.47531360946746,0.177817530800417,2.50414617538618
0.0441420118343195,1.47576923076923,0.161036413523208,2.64788091449735
0.0441420118343195,1.47622485207101,0.144734419387019,2.80263946929254
0.0441420118343195,1.47668047337278,0.129086140905326,2.96854924084857
0.0441420118343195,1.47713609467456,0.114238648889494,3.14572513074234
0.0441420118343195,1.47759171597633,0.10030948184334,3.33426782779753
0.0441420118343195,1.47804733727811,0.0873858123312894,3.53426239271471
0.0441420118343195,1.47850295857988,0.0755247722507759,3.74577712252908
0.0441420118343195,1.47895857988166,0.0647548503451444,3.96886267498391
0.0441420118343195,1.47941420118343,0.055078216335816,4.20355143376166
0.0441420118343195,1.47986982248521,0.0464737814811531,4.44985709855525
0.0441420118343195,1.48032544378698,0.0389007780746863,4.70777448862483
0.0441420118343195,1.48078106508876,0.0323026312540173,4.97727955419324
0.0441420118343195,1.48123668639053,0.0266109044812217,5.25832959622782
0.0441420118343195,1.48169230769231,0.0217491225899282,5.55086370128346
0.0441420118343195,1.48214792899408,0.0176363097041798,5.85480340356181
0.0441420118343195,1.48260355029586,0.014190119408759,6.1700535906354
0.0441420118343195,1.48305917159763,0.0113294770655557,6.49650367179242
0.0441420118343195,1.48351479289941,0.00897669533056116,6.83402902813037
0.0441420118343195,1.48397041420118,0.00705906068810892,7.18249276084096
0.0441420118343195,1.48442603550296,0.0055099190712761,7.54174774812411
0.0441420118343195,1.48488165680473,0.00426931124102874,7.91163901159748
0.0441420118343195,1.48533727810651,0.00328422331249875,8.29200637985038
0.0441420118343195,1.48579289940828,0.00250852514590345,8.6826874202265
0.0441420118343195,1.48624852071006,0.00190267029875679,9.08352059068097
0.0441420118343195,1.48670414201183,0.00143322721863939,9.49434854273818
0.0441420118343195,1.48715976331361,0.00107230380936921,9.91502148572278
0.0441420118343195,1.48761538461538,0.000796917842542143,10.3454005034152
0.0441420118343195,1.48807100591716,0.00058835515195166,10.7853606990995
0.0441420118343195,1.48852662721893,0.000431547135222318,11
0.0441420118343195,1.48898224852071,0.000314489516180727,11
0.0441420118343195,1.48943786982249,0.000227716047809653,11
0.0441420118343195,1.48989349112426,0.000163834080333981,11
0.0441420118343195,1.49034911242604,0.000117123716728265,11
0.0441420118343195,1.49080473372781,8.31985287420559e-05,11
0.0441420118343195,1.49126035502959,5.87233256112549e-05,11
0.0441420118343195,1.49171597633136,4.11830281024786e-05,11
0.0441420118343195,1.49217159763314,2.86960669345368e-05,11
0.0441420118343195,1.49262721893491,1.98656762214612e-05,11
0.0441420118343195,1.49308284023669,1.36627976573318e-05,11
0.0441420118343195,1.49353846153846,9.3348935761154e-06,11
0.0441420118343195,1.49399408284024,6.3356671271616e-06,11
0.0441420118343195,1.49444970414201,4.27141958976753e-06,11
0.0441420118343195,1.49490532544379,2.86048092302507e-06,11
0.0441420118343195,1.49536094674556,1.90279543861069e-06,11
0.0441420118343195,1.49581656804734,1.2573125055681e-06,11
0.0441420118343195,1.49627218934911,8.25316943740677e-07,11
0.0441420118343195,1.49672781065089,5.38237525662834e-07,11
0.0441420118343195,1.49718343195266,3.48801642257798e-07,11
0.0441420118343195,1.49763905325444,2.24668789451088e-07,11
0.0441420118343195,1.49809467455621,1.43884858335611e-07,11
0.0441420118343195,1.49855029585799,9.16627010689311e-08,11
0.0441420118343195,1.49900591715976,5.81206754717306e-08,11
0.0441420118343195,1.49946153846154,3.67073109969986e-08,11
0.0441420118343195,1.49991715976331,2.31131905824726e-08,11
0.0441420118343195,1.50037278106509,1.45258032452688e-08,11
0.0441420118343195,1.50082840236686,9.12369585439944e-09,11
0.0441420118343195,1.50128402366864,5.73608993853212e-09,11
0.0441420118343195,1.50173964497041,3.61586592584256e-09,11
0.0441420118343195,1.50219526627219,2.2895014131228e-09,11
0.0441420118343195,1.50265088757396,1.45875708973637e-09,11
0.0441420118343195,1.50310650887574,9.36832252682299e-10,11
0.0441420118343195,1.50356213017751,6.07263730641948e-10,11
0.0441420118343195,1.50401775147929,3.97689584512418e-10,11
0.0441420118343195,1.50447337278107,2.63237349920442e-10,11
0.0441420118343195,1.50492899408284,1.76086581480631e-10,11
0.0441420118343195,1.50538461538462,1.18956835875301e-10,11
0.0441420118343195,1.50584023668639,8.1069866730383e-11,11
0.0441420118343195,1.50629585798817,5.56586823748653e-11,11
0.0441420118343195,1.50675147928994,3.84365126729049e-11,11
0.0441420118343195,1.50720710059172,2.66575672443244e-11,11
0.0441420118343195,1.50766272189349,1.85406952618401e-11,11
0.0441420118343195,1.50811834319527,1.29147440174434e-11,11
0.0441420118343195,1.50857396449704,8.99910621209457e-12,11
0.0441420118343195,1.50902958579882,6.26674954498088e-12,11
0.0441420118343195,1.50948520710059,4.35774170221441e-12,11
0.0441420118343195,1.50994082840237,3.02389176180199e-12,11
0.0441420118343195,1.51039644970414,2.09275635060802e-12,11
0.0441420118343195,1.51085207100592,1.44385485120748e-12,11
0.0441420118343195,1.51130769230769,9.92702979332423e-13,11
0.0441420118343195,1.51176331360947,6.79939903830963e-13,11
0.0441420118343195,1.51221893491124,4.63832720454865e-13,11
0.0441420118343195,1.51267455621302,3.15058307153705e-13,11
0.0441420118343195,1.51313017751479,2.13044018344001e-13,11
0.0441420118343195,1.51358579881657,1.43388782610828e-13,11
0.0441420118343195,1.51404142011834,9.60403078897673e-14,11
0.0441420118343195,1.51449704142012,6.40051450885856e-14,11
0.0441420118343195,1.51495266272189,4.24359827250952e-14,11
0.0441420118343195,1.51540828402367,2.79866550960525e-14,11
0.0441420118343195,1.51586390532544,1.83572897187054e-14,11
0.0441420118343195,1.51631952662722,1.19744251558568e-14,11
0.0441420118343195,1.51677514792899,7.76678783817803e-15,11
0.0441420118343195,1.51723076923077,5.0087066992734e-15,11
0.0441420118343195,1.51768639053254,3.21121031251985e-15,11
0.0441420118343195,1.51814201183432,2.04662174741574e-15,11
0.0441420118343195,1.51859763313609,1.29659430019363e-15,11
0.0441420118343195,1.51905325443787,8.16480479360012e-16,11
0.0441420118343195,1.51950887573964,5.11029278780245e-16,11
0.0441420118343195,1.51996449704142,3.17901705475886e-16,11
0.0441420118343195,1.5204201183432,1.96553874467908e-16,11
0.0441420118343195,1.52087573964497,1.20784826113756e-16,11
0.0441420118343195,1.52133136094675,7.37719428269066e-17,11
0.0441420118343195,1.52178698224852,4.47847138436262e-17,11
0.0441420118343195,1.5222426035503,2.70237270146453e-17,11
0.0441420118343195,1.52269822485207,1.62091370446073e-17,11
0.0441420118343195,1.52315384615385,9.66498170534393e-18,11
0.0441420118343195,1.52360946745562,5.72928631019033e-18,11
0.0441420118343195,1.5240650887574,3.37671442876434e-18,11
0.0441420118343195,1.52452071005917,1.97889160615053e-18,11
0.0441420118343195,1.52497633136095,1.15325682580209e-18,11
0.0441420118343195,1.52543195266272,6.6842259404648e-19,11
0.0441420118343195,1.5258875739645,3.85339362687566e-19,11
0.0441420118343195,1.52634319526627,2.20978183470811e-19,11
0.0441420118343195,1.52679881656805,1.26071039493334e-19,11
0.0441420118343195,1.52725443786982,7.15625545748486e-20,11
0.0441420118343195,1.5277100591716,4.04206264642734e-20,11
0.0441420118343195,1.52816568047337,2.27198539833216e-20,11
0.0441420118343195,1.52862130177515,1.2709468102336e-20,11
0.0441420118343195,1.52907692307692,7.07615235964991e-21,11
0.0441420118343195,1.5295325443787,3.92136557646554e-21,11
0.0441420118343195,1.52998816568047,2.16303424149756e-21,11
0.0441420118343195,1.53044378698225,1.18763672612838e-21,11
0.0441420118343195,1.53089940828402,6.49080753566441e-22,11
0.0441420118343195,1.5313550295858,3.53103405446281e-22,11
0.0441420118343195,1.53181065088757,1.91196070151794e-22,11
0.0441420118343195,1.53226627218935,1.03040692533045e-22,11
0.0441420118343195,1.53272189349112,5.52667396946865e-23,11
0.0441420118343195,1.5331775147929,2.94992592138768e-23,11
0.0441420118343195,1.53363313609467,1.56679712740699e-23,11
0.0441420118343195,1.53408875739645,8.27994161403358e-24,11
0.0441420118343195,1.53454437869822,4.35321755230207e-24,11
0.0441420118343195,1.535,2.27675402826275e-24,11
0.0451479289940828,1.458,0.046716049721773,4.44231786952622
0.0451479289940828,1.45845562130178,0.0558190267624214,4.18417870515011
0.0451479289940828,1.45891124260355,0.0661588369296889,3.9377603717179
0.0451479289940828,1.45936686390533,0.0777811887239044,3.70309071746164
0.0451479289940828,1.4598224852071,0.0907068486887415,3.48017750242323
0.0451479289940828,1.46027810650888,0.104927201028423,3.26900831459387
0.0451479289940828,1.46073372781065,0.120400509613556,3.06955069449618
0.0451479289940828,1.46118934911243,0.137049171902473,2.88175247290311
0.0451479289940828,1.4616449704142,0.154758217860666,2.70554233384358
0.0451479289940828,1.46210059171598,0.173375246191443,2.54083062151365
0.0451479289940828,1.46255621301775,0.192711908643902,2.38751041455943
0.0451479289940828,1.46301183431953,0.212546957080107,2.24545889377475
0.0451479289940828,1.4634674556213,0.2326307657906,2.11453902890216
0.0451479289940828,1.46392307692308,0.252691142989658,1.99460160632795
0.0451479289940828,1.46437869822485,0.272440160410718,1.88548761153373
0.0451479289940828,1.46483431952663,0.291581667266893,1.78703096790469
0.0451479289940828,1.4652899408284,0.309819121020242,1.69906161694208
0.0451479289940828,1.46574556213018,0.326863365598633,1.62140890453636
0.0451479289940828,1.46620118343195,0.342440017237523,1.55390521471723
0.0451479289940828,1.46665680473373,0.356296174458223,1.49638976776172
0.0451479289940828,1.4671124260355,0.368206243957376,1.44871247578832
0.0451479289940828,1.46756804733728,0.377976758250528,1.41073772847579
0.0451479289940828,1.46802366863905,0.385450142848937,1.38234796693717
0.0451479289940828,1.46847928994083,0.390507460394654,1.36344689748354
0.0451479289940828,1.4689349112426,0.393070208655812,1.35396220087957
0.0451479289940828,1.46939053254438,0.393101274156358,1.35384760762148
0.0451479289940828,1.46984615384615,0.390605143115246,1.36308423544235
0.0451479289940828,1.47030177514793,0.385627449985006,1.38168112003558
0.0451479289940828,1.4707573964497,0.378253908281609,1.40967491105554
0.0451479289940828,1.47121301775148,0.368608627836968,1.44712874911355
0.0451479289940828,1.47166863905325,0.356851786958099,1.49413038168361
0.0451479289940828,1.47212426035503,0.343176606100091,1.55078961271666
0.0451479289940828,1.4725798816568,0.327805567934963,1.61723520921962
0.0451479289940828,1.47303550295858,0.310985849986502,1.69361140609682
0.0451479289940828,1.47349112426036,0.29298397919051,1.78007415748648
0.0451479289940828,1.47394674556213,0.274079777929936,1.87678727923492
0.0451479289940828,1.47440236686391,0.25455974038683,1.98391861465349
0.0451479289940828,1.47485798816568,0.234710046796242,2.1016363366011
0.0451479289940828,1.47531360946746,0.214809481461614,2.23010547583635
0.0451479289940828,1.47576923076923,0.19512255949633,2.36948474103543
0.0451479289940828,1.47622485207101,0.175893180964329,2.51992367207919
0.0451479289940828,1.47668047337278,0.157339116481055,2.68156014689581
0.0451479289940828,1.47713609467456,0.139647586110056,2.85451824443564
0.0451479289940828,1.47759171597633,0.122972127657781,3.03890645286016
0.0451479289940828,1.47804733727811,0.10743086805647,3.2348162028898
0.0451479289940828,1.47850295857988,0.0931062209611633,3.44232070125219
0.0451479289940828,1.47895857988166,0.0800459440222805,3.66147403787171
0.0451479289940828,1.47941420118343,0.0682654089598157,3.89231054223747
0.0451479289940828,1.47986982248521,0.0577508733956426,4.13484436864276
0.0451479289940828,1.48032544378698,0.0484634999799658,4.38906929604521
0.0451479289940828,1.48078106508876,0.0403438476975221,4.65495873550089
0.0451479289940828,1.48123668639053,0.0333165618654441,4.93246594586149
0.0451479289940828,1.48169230769231,0.0272950105857888,5.22152446608346
0.0451479289940828,1.48214792899408,0.0221856520507199,5.52204877945151
0.0451479289940828,1.48260355029586,0.0178919639665989,5.83393523066158
0.0451479289940828,1.48305917159763,0.0143178180939124,6.15706322036337
0.0451479289940828,1.48351479289941,0.0113702345027031,6.49129670277928
0.0451479289940828,1.48397041420118,0.00896149746866944,6.83648600975192
0.0451479289940828,1.48442603550296,0.00701065495591269,7.1924700184331
0.0451479289940828,1.48488165680473,0.00544445454473172,7.55907866942924
0.0451479289940828,1.48533727810651,0.004197789833465,7.9361358273754
0.0451479289940828,1.48579289940828,0.00321374313421394,8.32346245685903
0.0451479289940828,1.48624852071006,0.00244331380525951,8.72088006405231
0.0451479289940828,1.48670414201183,0.00184491840520949,9.12821432956513
0.0451479289940828,1.48715976331361,0.00138374081432515,9.54529883270576
0.0451479289940828,1.48761538461538,0.00103099933407008,9.97197874378878
0.0451479289940828,1.48807100591716,0.000763185153537113,10.4081143418514
0.0451479289940828,1.48852662721893,0.0005613137808885,10.8535842026456
0.0451479289940828,1.48898224852071,0.000410219063366642,11
0.0451479289940828,1.48943786982249,0.000297908907902594,11
0.0451479289940828,1.48989349112426,0.000214993110147416,11
0.0451479289940828,1.49034911242604,0.00015418689956029,11
0.0451479289940828,1.49080473372781,0.000109888825356689,11
0.0451479289940828,1.49126035502959,7.78282361609358e-05,11
0.0451479289940828,1.49171597633136,5.47755746299951e-05,11
0.0451479289940828,1.49217159763314,3.8307727245867e-05,11
0.0451479289940828,1.49262721893491,2.66204616844774e-05,11
0.0451479289940828,1.49308284023669,1.83803052452055e-05,11
0.0451479289940828,1.49353846153846,1.26088662871078e-05,11
0.0451479289940828,1.49399408284024,8.59342035915994e-06,11
0.0451479289940828,1.49444970414201,5.8184602125638e-06,11
0.0451479289940828,1.49490532544379,3.91376737346654e-06,11
0.0451479289940828,1.49536094674556,2.61535525329098e-06,11
0.0451479289940828,1.49581656804734,1.73633505979971e-06,11
0.0451479289940828,1.49627218934911,1.14535705302489e-06,11
0.0451479289940828,1.49672781065089,7.50782376186231e-07,11
0.0451479289940828,1.49718343195266,4.89152384161057e-07,11
0.0451479289940828,1.49763905325444,3.16853821798889e-07,11
0.0451479289940828,1.49809467455621,2.04141151906534e-07,11
0.0451479289940828,1.49855029585799,1.30883322751745e-07,11
0.0451479289940828,1.49900591715976,8.35618325022612e-08,11
0.0451479289940828,1.49946153846154,5.31692989238616e-08,11
0.0451479289940828,1.49991715976331,3.37506666130423e-08,11
0.0451479289940828,1.50037278106509,2.13991162551938e-08,11
0.0451479289940828,1.50082840236686,1.35708993878451e-08,11
0.0451479289940828,1.50128402366864,8.62187716990904e-09,11
0.0451479289940828,1.50173964497041,5.49678240844832e-09,11
0.0451479289940828,1.50219526627219,3.52271792433647e-09,11
0.0451479289940828,1.50265088757396,2.27313459390155e-09,11
0.0451479289940828,1.50310650887574,1.47901623198826e-09,11
0.0451479289940828,1.50356213017751,9.71384960727412e-10,11
0.0451479289940828,1.50401775147929,6.44391323623662e-10,11
0.0451479289940828,1.50447337278107,4.31807234024244e-10,11
0.0451479289940828,1.50492899408284,2.92165789601295e-10,11
0.0451479289940828,1.50538461538462,1.99430168966283e-10,11
0.0451479289940828,1.50584023668639,1.37168081130116e-10,11
0.0451479289940828,1.50629585798817,9.49312532280146e-11,11
0.0451479289940828,1.50675147928994,6.60120233901937e-11,11
0.0451479289940828,1.50720710059172,4.60547148043215e-11,11
0.0451479289940828,1.50766272189349,3.21950421241167e-11,11
0.0451479289940828,1.50811834319527,2.25246989612805e-11,11
0.0451479289940828,1.50857396449704,1.57560106315673e-11,11
0.0451479289940828,1.50902958579882,1.10098717630222e-11,11
0.0451479289940828,1.50948520710059,7.68000022555662e-12,11
0.0451479289940828,1.50994082840237,5.34479917497192e-12,11
0.0451479289940828,1.51039644970414,3.70924438098521e-12,11
0.0451479289940828,1.51085207100592,2.56597025423418e-12,11
0.0451479289940828,1.51130769230769,1.76882834009128e-12,11
0.0451479289940828,1.51176331360947,1.21468697315268e-12,11
0.0451479289940828,1.51221893491124,8.30768484465731e-13,11
0.0451479289940828,1.51267455621302,5.65765543156732e-13,11
0.0451479289940828,1.51313017751479,3.83571446006378e-13,11
0.0451479289940828,1.51358579881657,2.58838141445779e-13,11
0.0451479289940828,1.51404142011834,1.73822726487572e-13,11
0.0451479289940828,1.51449704142012,1.16147403417433e-13,11
0.0451479289940828,1.51495266272189,7.72092694103616e-14,11
0.0451479289940828,1.51540828402367,5.10531524820145e-14,11
0.0451479289940828,1.51586390532544,3.35744606650879e-14,11
0.0451479289940828,1.51631952662722,2.19570139860027e-14,11
0.0451479289940828,1.51677514792899,1.42778948139571e-14,11
0.0451479289940828,1.51723076923077,9.23071826293076e-15,11
0.0451479289940828,1.51768639053254,5.9326145577642e-15,11
0.0451479289940828,1.51814201183432,3.79018514412668e-15,11
0.0451479289940828,1.51859763313609,2.40684644329163e-15,11
0.0451479289940828,1.51905325443787,1.51909835942237e-15,11
0.0451479289940828,1.51950887573964,9.52916557321431e-16,11
0.0451479289940828,1.51996449704142,5.94077850310856e-16,11
0.0451479289940828,1.5204201183432,3.68082848565383e-16,11
0.0451479289940828,1.52087573964497,2.26653248105315e-16,11
0.0451479289940828,1.52133136094675,1.3870720172907e-16,11
0.0451479289940828,1.52178698224852,8.43663699966459e-17,11
0.0451479289940828,1.5222426035503,5.10025017543202e-17,11
0.0451479289940828,1.52269822485207,3.0647107347672e-17,11
0.0451479289940828,1.52315384615385,1.83059758045504e-17,11
0.0451479289940828,1.52360946745562,1.08701649618496e-17,11
0.0451479289940828,1.5240650887574,6.41738695726678e-18,11
0.0451479289940828,1.52452071005917,3.76705615227389e-18,11
0.0451479289940828,1.52497633136095,2.19894286476993e-18,11
0.0451479289940828,1.52543195266272,1.27656370990166e-18,11
0.0451479289940828,1.5258875739645,7.37119798894507e-19,11
0.0451479289940828,1.52634319526627,4.23400799580826e-19,11
0.0451479289940828,1.52679881656805,2.41954584428355e-19,11
0.0451479289940828,1.52725443786982,1.37573142096088e-19,11
0.0451479289940828,1.5277100591716,7.78390320706826e-20,11
0.0451479289940828,1.52816568047337,4.38296174746688e-20,11
0.0451479289940828,1.52862130177515,2.45630328570316e-20,11
0.0451479289940828,1.52907692307692,1.37016214817779e-20,11
0.0451479289940828,1.5295325443787,7.60785760904158e-21,11
0.0451479289940828,1.52998816568047,4.20504284614654e-21,11
0.0451479289940828,1.53044378698225,2.31369045750136e-21,11
0.0451479289940828,1.53089940828402,1.26726566855705e-21,11
0.0451479289940828,1.5313550295858,6.90955550905767e-22,11
0.0451479289940828,1.53181065088757,3.75004848771739e-22,11
0.0451479289940828,1.53226627218935,2.0258375670275e-22,11
0.0451479289940828,1.53272189349112,1.08923843006721e-22,11
0.0451479289940828,1.5331775147929,5.82848093149357e-23,11
0.0451479289940828,1.53363313609467,3.10356066565482e-23,11
0.0451479289940828,1.53408875739645,1.64434076679165e-23,11
0.0451479289940828,1.53454437869822,8.66765300086398e-24,11
0.0451479289940828,1.535,4.54505290189725e-24,11
0.0461538461538462,1.458,0.0507111757076554,4.32333299854941
0.0461538461538462,1.45845562130178,0.060749047638804,4.06145561673721
0.0461538461538462,1.45891124260355,0.0721849525212866,3.81135931952384
0.0461538461538462,1.45936686390533,0.0850778607902721,3.57307322708874
0.0461538461538462,1.4598224852071,0.09945960084013,3.34660542151224
0.0461538461538462,1.46027810650888,0.115329665469999,3.13194286330314
0.0461538461538462,1.46073372781065,0.13265075225589,2.92905151477569
0.0461538461538462,1.46118934911243,0.151345373715461,2.73787667562716
0.0461538461538462,1.4616449704142,0.17129383593305,2.55834354459988
0.0461538461538462,1.46210059171598,0.192333818551129,2.39035802860629
0.0461538461538462,1.46255621301775,0.214261698326026,2.23380782647444
0.0461538461538462,1.46301183431953,0.236835649629782,2.0885638178265
0.0461538461538462,1.4634674556213,0.259780437901639,1.95448178779447
0.0461538461538462,1.46392307692308,0.282793707397405,1.83140451460205
0.0461538461538462,1.46437869822485,0.30555346436052,1.71916423890867
0.0461538461538462,1.46483431952663,0.327726381575012,1.61758552081793
0.0461538461538462,1.4652899408284,0.348976508220272,1.52648847256576
0.0461538461538462,1.46574556213018,0.36897396430917,1.44569233254501
0.0461538461538462,1.46620118343195,0.387403231488604,1.37501932052064
0.0461538461538462,1.46665680473373,0.403970716674865,1.31429868633284
0.0461538461538462,1.4671124260355,0.4184113528328,1.26337083738301
0.0461538461538462,1.46756804733728,0.430494100216263,1.22209140656514
0.0461538461538462,1.46802366863905,0.440026308369942,1.19033510505576
0.0461538461538462,1.46847928994083,0.446856981645753,1.16799919635226
0.0461538461538462,1.4689349112426,0.450879048965485,1.15500643136092
0.0461538461538462,1.46939053254438,0.452030766181309,1.15130730030563
0.0461538461538462,1.46984615384615,0.450296375704679,1.15688148547974
0.0461538461538462,1.47030177514793,0.44570611720295,1.17173843757566
0.0461538461538462,1.4707573964497,0.438335633571368,1.19591704427319
0.0461538461538462,1.47121301775148,0.428304759508812,1.22948440870286
0.0461538461538462,1.47166863905325,0.415775628385645,1.27253380264747
0.0461538461538462,1.47212426035503,0.400949998267664,1.32518190047203
0.0461538461538462,1.4725798816568,0.384065688700567,1.38756543121478
0.0461538461538462,1.47303550295858,0.365392040670096,1.45983740579191
0.0461538461538462,1.47349112426036,0.345224362580075,1.54216308315325
0.0461538461538462,1.47394674556213,0.323877399791005,1.63471583423414
0.0461538461538462,1.47440236686391,0.301677954849636,1.73767304762606
0.0461538461538462,1.47485798816568,0.278956878041262,1.8512121987423
0.0461538461538462,1.47531360946746,0.256040730567552,1.97550717789917
0.0461538461538462,1.47576923076923,0.233243483865985,2.11072494507063
0.0461538461538462,1.47622485207101,0.210858649487704,2.25702255257172
0.0461538461538462,1.47668047337278,0.189152229634295,2.41454455346545
0.0461538461538462,1.47713609467456,0.168356838530857,2.58342079426492
0.0461538461538462,1.47759171597633,0.14866727328449,2.76376457611187
0.0461538461538462,1.47804733727811,0.130237717418044,2.95567115913046
0.0461538461538462,1.47850295857988,0.113180651042547,3.15921657976269
0.0461538461538462,1.47895857988166,0.0975674298547616,3.37445675005392
0.0461538461538462,1.47941420118343,0.0834303916401573,3.60142681037177
0.0461538461538462,1.47986982248521,0.0707662628720439,3.84014071218857
0.0461538461538462,1.48032544378698,0.0595405758699062,4.09059101461357
0.0461538461538462,1.48078106508876,0.0496927722570197,4.35274888662498
0.0461538461538462,1.48123668639053,0.0411416614263534,4.62656431577272
0.0461538461538462,1.48169230769231,0.0337909208625158,4.91196653286135
0.0461538461538462,1.48214792899408,0.0275343637868402,5.20886467011964
0.0461538461538462,1.48260355029586,0.0222607526474409,5.51714867697441
0.0461538461538462,1.48305917159763,0.0178579979210035,5.83669052204274
0.0461538461538462,1.48351479289941,0.014216644255967,6.16734571161874
