"cell_type","compartment","at_content"
"Inh","Repressive",0.615166746642604
"Inh","Repressive",0.646446264646523
"Inh","Repressive",0.656544512310667
"Inh","Repressive",0.614234159683928
"Inh","Repressive",0.617413254499168
"Inh","Repressive",0.676083088406519
"Inh","Repressive",0.622273007078419
"Inh","Repressive",0.631814131818294
"Inh","Repressive",0.64232604973257
"Inh","Repressive",0.644817710140464
"Inh","Repressive",0.659082809480046
"Inh","Repressive",0.661064197669252
"Inh","Repressive",0.641145503886539
"Inh","Repressive",0.586593617698381
"Inh","Repressive",0.634254748099403
"Inh","Repressive",0.638125947128121
"Inh","Repressive",0.612311143466491
"Inh","Repressive",0.62252283271603
"Inh","Repressive",0.654802980427275
"Inh","Repressive",0.627589112583055
"Inh","Repressive",0.599460362799185
"Inh","Repressive",0.607139391158199
"Inh","Repressive",0.633792593284036
"Inh","Repressive",0.61373141732514
"Inh","Repressive",0.643355998081793
"Inh","Repressive",0.632850138047434
"Inh","Repressive",0.624949100002958
"Inh","Repressive",0.663466989256622
"Inh","Repressive",0.641511196776856
"Inh","Repressive",0.626804904281819
"Inh","Repressive",0.593792061369768
"Inh","Repressive",0.627330769289752
"Inh","Repressive",0.643548570574499
"Inh","Repressive",0.637587683993029
"Inh","Repressive",0.623375635733018
"Inh","Repressive",0.586212410236936
"Inh","Repressive",0.626142901133621
"Inh","Repressive",0.62614910250572
"Inh","Repressive",0.616822894419089
"Inh","Repressive",0.629031149773868
"Inh","Repressive",0.580455942361051
"Inh","Repressive",0.650267484890387
"Inh","Repressive",0.628370396166726
"Inh","Repressive",0.666530979767349
"Inh","Repressive",0.650654445165386
"Inh","Repressive",0.591127757064401
"Inh","Repressive",0.675474534172807
"Inh","Repressive",0.685
"Inh","Repressive",0.630097755489737
"Inh","Repressive",0.651947954604836
"Inh","Repressive",0.626927138810927
"Inh","Repressive",0.652401519266403
"Inh","Repressive",0.589108631315941
"Inh","Repressive",0.67406280142552
"Inh","Repressive",0.656678773756458
"Ast","Active",0.5800617811561
"Ast","Active",0.548693185768464
"Ast","Active",0.523753449602795
"Ast","Active",0.578632849502067
"Ast","Active",0.536603211303148
"Ast","Active",0.604964637849593
"Ast","Active",0.608356169647646
"Ast","Active",0.584851946125533
"Ast","Active",0.565382344626919
"Ast","Active",0.604424461779441
"Ast","Active",0.537421476254745
"Ast","Active",0.556455404394009
"Ast","Active",0.563178032629246
"Ast","Active",0.594828682681165
"Ast","Active",0.588758849706681
"Ast","Active",0.628051275991919
"Ast","Active",0.589504737581169
"Ast","Active",0.591323899866317
"Ast","Active",0.550870232468147
"Ast","Active",0.636915928423394
"Ast","Active",0.529255246648265
"Ast","Active",0.608266631838387
"Ast","Active",0.554309536607166
"Ast","Active",0.609587489772222
"Ast","Active",0.594946582639123
"Ast","Active",0.56114542098151
"Ast","Active",0.575629854306787
"Ast","Active",0.579163204758639
"Ast","Active",0.547865906123166
"Ast","Active",0.543130270497774
"Ast","Active",0.558480561634632
"Ast","Active",0.548198682287899
"Ast","Active",0.564287102807755
"Ast","Active",0.631499496216165
"Ast","Active",0.537830228959332
"Ast","Active",0.627014253680951
"Ast","Active",0.582067360256529
"Ast","Active",0.62023498411145
"Ast","Active",0.601062328435662
"Ast","Active",0.577630170550346
"Ast","Active",0.639779461955354
"Ast","Active",0.603648379854001
"Ast","Active",0.605758148995745
"Ast","Active",0.606913229848888
"Ast","Active",0.608223215342864
"Ast","Active",0.597746019718453
"Ast","Active",0.602524938614125
"Ast","Active",0.515875551722031
"Ast","Active",0.620317196995917
"Ast","Active",0.569499290205963
"Ast","Active",0.580254675530835
"Ast","Active",0.575800837807951
"Ast","Active",0.593278431331245
"Ast","Active",0.608354894934963
"Ast","Active",0.561062939384346
"Ast","Active",0.594170131391211
"Ast","Active",0.607469348624605
"Ast","Active",0.629064870977773
"Ast","Active",0.587719786918506
"Ast","Active",0.602400452761106
"Ast","Active",0.585988595021485
"Ast","Active",0.59926057954686
"Ast","Active",0.584620577719181
"Ast","Active",0.611304212640727
"Ast","Active",0.564179106866933
"Ast","Active",0.611902162386898
"Ast","Active",0.566270584753012
"Ast","Active",0.60386803309237
"Ast","Active",0.596574727993435
"Ast","Active",0.593889773265952
"Ast","Active",0.583227809727616
"Ast","Active",0.493608200606078
"Ast","Active",0.57992624820327
"Ast","Active",0.597047839457724
"Ast","Active",0.625187277502302
"Ast","Active",0.586487567777609
"Ast","Active",0.610293570094344
"Ast","Active",0.60666870748804
"Ast","Active",0.586306407730984
"Ast","Active",0.608241068884978
"Ast","Active",0.563552307784635
"Ast","Active",0.57734596877942
"Ast","Active",0.49515295093382
"Ast","Active",0.582460587468173
"Ast","Active",0.582029314441299
"Ast","Active",0.59830185547039
"Ast","Active",0.557315066171424
"Ast","Active",0.552702296158077
"Ast","Active",0.537090441756033
"Ast","Active",0.566575929879251
"Ast","Active",0.578343185515019
"Ast","Active",0.536011709139071
"Ast","Active",0.586946052917303
"Ast","Active",0.565896331471036
"Ast","Active",0.580593743208479
"Ast","Active",0.578407157980777
"Ast","Active",0.591842350723187
"Ast","Active",0.551602408384882
"Ast","Active",0.615634127086403
"Ast","Active",0.608163050757331
"Ast","Active",0.595900018974075
"Ast","Active",0.565287855663873
"Ast","Active",0.568977672331516
"Ast","Active",0.537213221985541
"Ast","Active",0.611002395413894
"Ast","Active",0.551316233883362
"Ast","Active",0.576176217685463
"Ast","Active",0.559999059055829
"Ast","Active",0.54507399263593
"Ast","Active",0.574886410451604
"Ast","Active",0.572412655032876
"Ast","Active",0.629697780335463
"Ast","Active",0.553366903945455
"Ast","Active",0.542562263609937
"Ast","Active",0.579309051240853
"Ast","Active",0.603760055164086
"Ast","Active",0.600255300282253
"Ast","Active",0.58232040145245
"Ast","Active",0.561676183258722
"Ast","Active",0.60617159947609
"Ast","Active",0.600891505362979
"Ast","Active",0.559862117010545
"Ast","Active",0.57450475340504
"Ast","Active",0.625378335973689
"Ast","Active",0.564772550520516
"Ast","Active",0.567763823363481
"Ast","Active",0.490846989370499
"Ast","Active",0.629391842459075
"Ast","Active",0.559554099975232
"Ast","Active",0.574860965704633
"Ast","Active",0.591632234148345
"Ast","Active",0.551128118665241
"Ast","Active",0.561027338794019
"Ast","Active",0.56356949181451
"Ast","Active",0.56744202234169
"Ast","Active",0.567963303663019
"Ast","Active",0.534089698567333
"Ast","Active",0.60013835343606
"Ast","Active",0.613572725712752
"Ast","Active",0.626025402551787
"Ast","Active",0.539602893943691
"Ast","Active",0.641492533940008
"Ast","Active",0.568698345484514
"Ast","Active",0.596298471976196
"Ast","Active",0.565333508512883
"Ast","Active",0.620838395061211
"Ast","Active",0.56302678848755
"Ast","Active",0.554969452884009
"Ast","Active",0.568994314898122
"Ast","Active",0.524443677150321
"Ast","Active",0.596705219377473
"Ast","Active",0.558168373034018
"Ast","Active",0.589261399051367
"Ast","Active",0.577130919865984
"Ast","Active",0.630705041489968
"Ast","Active",0.583641723663585
"Ast","Active",0.523394277102556
"Ast","Active",0.566543349901922
"Ast","Active",0.595259598053534
"Ast","Active",0.618164667093001
"Ast","Active",0.604144379631753
"Ast","Active",0.566407468450852
"Ast","Active",0.587255459530802
"Ast","Active",0.517852238185215
"Ast","Active",0.639233623537641
"Ast","Active",0.645601381204685
"Ast","Active",0.58478382782021
"Ast","Active",0.535858482196959
"Ast","Active",0.564495347526755
"Ast","Active",0.661823471367519
"Ast","Active",0.547348848918943
"Ast","Active",0.558040346764758
"Ast","Active",0.539128922397875
"Ast","Active",0.569414013758982
"Ast","Active",0.597462749039028
"Ast","Active",0.565958470119237
"Ast","Active",0.623183098103335
"Ast","Active",0.577819712284579
"Ast","Active",0.550064464547133
"Ast","Active",0.604071945032069
"Ast","Active",0.612027071049557
"Ast","Active",0.567337909063641
"Ast","Active",0.606129519712321
"Ast","Active",0.613860605201885
"Ast","Active",0.580256100835575
"Ast","Active",0.610013692743298
"Ast","Active",0.603777559930034
"Ast","Active",0.573203578212007
"Ast","Active",0.551953439618488
"Ast","Active",0.562175632540907
"Ast","Active",0.531260906349598
"Ast","Active",0.556290376704379
"Ast","Active",0.621033737536897
"Ast","Active",0.596941397965062
"Ast","Active",0.555298936634536
"Ast","Active",0.594559650534036
"Ast","Active",0.543209235030151
"Ast","Active",0.564438583139649
"Ast","Active",0.550742900305868
"Ast","Active",0.621774011142891
"Ast","Active",0.564441495691768
"Ast","Active",0.551943821894524
"Ast","Active",0.579317275575103
"Ast","Active",0.557196399302332
"Ast","Active",0.584599343525871
"Ast","Active",0.607739068957422
"Ast","Active",0.565967198293155
"Ast","Active",0.587676587186033
"Ast","Active",0.581306097485055
"Ast","Active",0.489163239137762
"Ast","Active",0.621984425149981
"Ast","Active",0.544159875287425
"Ast","Active",0.579917356469936
"Ast","Active",0.588942621231732
"Ast","Active",0.581786932817705
"Ast","Active",0.589826607492169
"Ast","Active",0.544985350983643
"Ast","Active",0.561474347063136
"Ast","Active",0.600657452779209
"Ast","Active",0.564213187650207
"Ast","Repressive",0.644420797593607
"Ast","Repressive",0.611977625803068
"Ast","Repressive",0.589713252297167
"Ast","Repressive",0.626840391780382
"Ast","Repressive",0.652621040021358
"Ast","Repressive",0.616395348847119
"Ast","Repressive",0.58856583838816
"Ast","Repressive",0.611021319465436
"Ast","Repressive",0.607995350641761
"Ast","Repressive",0.570524458184544
"Ast","Repressive",0.600803755093898
"Ast","Repressive",0.64720065064205
"Ast","Repressive",0.618638981137893
"Ast","Repressive",0.645476786436608
"Ast","Repressive",0.625190171034414
"Ast","Repressive",0.634835472404613
"Ast","Repressive",0.609310426106281
"Ast","Repressive",0.587972843707662
"Ast","Repressive",0.615701643128207
"Ast","Repressive",0.584243249985381
"Ast","Repressive",0.617110904104207
"Ast","Repressive",0.588751486930236
"Ast","Repressive",0.644449313270784
"Ast","Repressive",0.619400399144959
"Ast","Repressive",0.654116501577143
"Ast","Repressive",0.598240589006129
"Ast","Repressive",0.602123037503548
"Ast","Repressive",0.636725419571418
"Ast","Repressive",0.618357888539555
"Ast","Repressive",0.619672409188042
"Ast","Repressive",0.665175880864412
"Ast","Repressive",0.647532416358537
"Ast","Repressive",0.598394920873386
"Ast","Repressive",0.579541261538376
"Ast","Repressive",0.624672294319554
"Ast","Repressive",0.616454264317749
"Ast","Repressive",0.659155465282927
"Ast","Repressive",0.607213449455332
"Ast","Repressive",0.653941941027268
"Ast","Repressive",0.622526095886811
"Ast","Repressive",0.604924518479797
"Ast","Repressive",0.614626560317224
"Ast","Repressive",0.62035552184409
"Ast","Repressive",0.614922032640325
"Ast","Repressive",0.604041096911879
"Ast","Repressive",0.608395786161333
"Ast","Repressive",0.629725085384949
"Ast","Repressive",0.59203901448178
"Ast","Repressive",0.615762487843848
"Ast","Repressive",0.623938142183487
"Ast","Repressive",0.59752419648045
"Ast","Repressive",0.651588216614201
"Ast","Repressive",0.596643558325745
"Ast","Repressive",0.651993310618831
"Ast","Repressive",0.610482724055071
"Ast","Repressive",0.581579880349918
"Ast","Repressive",0.61218493354036
"Ast","Repressive",0.612801777127009
"Ast","Repressive",0.645915284272083
"Ast","Repressive",0.644120812282323
"Ast","Repressive",0.612482021074762
"Ast","Repressive",0.622262112799503
"Ast","Repressive",0.629607359088931
"Ast","Repressive",0.654169843893861
"Ast","Repressive",0.603703777824028
"Ast","Repressive",0.679682500124516
"Ast","Repressive",0.655162169824258
"Ast","Repressive",0.601225558779129
"Ast","Repressive",0.618806358634739
"Ast","Repressive",0.637906136334103
"Ast","Repressive",0.606781464992611
"Ast","Repressive",0.606192444788204
"Ast","Repressive",0.685
"Ast","Repressive",0.652567255084201
"Ast","Repressive",0.640798317036709
"Ast","Repressive",0.633374166556552
"Ast","Repressive",0.6168572490467
"Ast","Repressive",0.600050523503863
"Ast","Repressive",0.570632169858194
"Ast","Repressive",0.651875484255065
"Ast","Repressive",0.609425825994158
"Ast","Repressive",0.621834654784075
"Ast","Repressive",0.61114477194754
"Ast","Repressive",0.621821955903464
"Ast","Repressive",0.652633126972058
"Ast","Repressive",0.613684089465449
"Ast","Repressive",0.639482968715155
"Ast","Repressive",0.59687814598329
"Ast","Repressive",0.584764097201503
"Ast","Repressive",0.663638102645318
"Ast","Repressive",0.637467975567593
"Ast","Repressive",0.617123241205012
"Ast","Repressive",0.669790139990291
"Ast","Repressive",0.600646457204997
"Ast","Repressive",0.618452794917222
"Ast","Repressive",0.609269375135835
"Ast","Repressive",0.57392721151434
"Ast","Repressive",0.605529699981709
"Ast","Repressive",0.665362988979671
"Ast","Repressive",0.642481097009281
"Ast","Repressive",0.618866327443773
"Ast","Repressive",0.634413108733227
"Ast","Repressive",0.615806370551274
"Ast","Repressive",0.644114919189633
"Ast","Repressive",0.615752432127409
"Ast","Repressive",0.620026176008466
"Ast","Repressive",0.628206980150487
"Ast","Repressive",0.623028328640566
"Ast","Repressive",0.601157920143039
"Ast","Repressive",0.683034390001027
"Ast","Repressive",0.630616465574906
"Ast","Repressive",0.659710062532022
"Ast","Repressive",0.592747420786139
"Ast","Repressive",0.641650721360325
"Ast","Repressive",0.677871342101381
"Ast","Repressive",0.637332676866448
"Ast","Repressive",0.655486087656932
"Ast","Repressive",0.622762954004088
"Ast","Repressive",0.610983297920425
"Ast","Repressive",0.618652619468566
"Ast","Repressive",0.622076992323923
"Ast","Repressive",0.620994910676593
"Ast","Repressive",0.637679718643676
"Ast","Repressive",0.606077755783568
"Ast","Repressive",0.617092628021917
"Ast","Repressive",0.617481010309021
"Ast","Repressive",0.618370050994115
"Ast","Repressive",0.633077475665746
"Ast","Repressive",0.645644674246941
"Ast","Repressive",0.602920987241049
"Ast","Repressive",0.66893213826945
"Ast","Repressive",0.644266682115601
"Ast","Repressive",0.632647517341017
"Ast","Repressive",0.650600168085691
"Ast","Repressive",0.647194671826899
"Ast","Repressive",0.606271896535452
"Ast","Repressive",0.60554022576901
"Ast","Repressive",0.6097888354342
"Ast","Repressive",0.638999926685695
"Ast","Repressive",0.637967789025699
"Ast","Repressive",0.630503921521505
"Ast","Repressive",0.5969776638194
"Ast","Repressive",0.683097672876476
"Ast","Repressive",0.625037840129121
"Ast","Repressive",0.67554013766991
"Ast","Repressive",0.604843719242495
"Ast","Repressive",0.625182198003958
"Ast","Repressive",0.617804310755727
"Ast","Repressive",0.623737900332165
"Ast","Repressive",0.614657155056191
"Ast","Repressive",0.602904886096897
"Ast","Repressive",0.616387838056082
"Ast","Repressive",0.606419588778405
"Ast","Repressive",0.620321937265205
"Ast","Repressive",0.645730061465137
"Ast","Repressive",0.607546164424182
"Ast","Repressive",0.662718079909318
"Ast","Repressive",0.617533120726597
"Ast","Repressive",0.590566367699704
"Ast","Repressive",0.630977275054254
"Ast","Repressive",0.634094575958915
"Ast","Repressive",0.646063704199868
"Ast","Repressive",0.638582000507564
"Ast","Repressive",0.610499413535871
"Ast","Repressive",0.680424346683171
"Ast","Repressive",0.62683998593451
"Ast","Repressive",0.611609379506801
"Ast","Repressive",0.662446511209676
"Ast","Repressive",0.647672494144847
"Ast","Repressive",0.670448158392398
"Ast","Repressive",0.58688375048881
"Ast","Repressive",0.617213192863308
"Ast","Repressive",0.608968157622042
"Ast","Repressive",0.657540083875221
"Ast","Repressive",0.59649144523125
"Ast","Repressive",0.632898045087042
"Ast","Repressive",0.636655789294093
"Ast","Repressive",0.599428067798042
"Ast","Repressive",0.612622179469132
"Ast","Repressive",0.626483105168183
"Ast","Repressive",0.588130946550954
"Ast","Repressive",0.651427340013055
"Ast","Repressive",0.614977816188192
"Ast","Repressive",0.594545544199385
"Ast","Repressive",0.616531877099528
"Ast","Repressive",0.601353160244512
"Ast","Repressive",0.623809783596646
"Ast","Repressive",0.643218297678596
"Ast","Repressive",0.647053638194561
"Ast","Repressive",0.607799638193179
"Ast","Repressive",0.628584097644391
"Ast","Repressive",0.583474721969697
"Ast","Repressive",0.641280144777059
"Ast","Repressive",0.625873318801785
"Ast","Repressive",0.657303903502728
"Ast","Repressive",0.611448181707231
"Ast","Repressive",0.600250766148743
"Ast","Repressive",0.652978052203755
"Ast","Repressive",0.645764106791602
"Ast","Repressive",0.596520568073189
"Ast","Repressive",0.616928419579198
"Ast","Repressive",0.644567461397767
"Ast","Repressive",0.605873408643702
"Ast","Repressive",0.626497446990255
"Ast","Repressive",0.64390122996668
"Ast","Repressive",0.627753238692929
"Ast","Repressive",0.633490788697472
"Ast","Repressive",0.580495437502679
"Ast","Repressive",0.618673858392592
"Ast","Repressive",0.628770952834447
"Ast","Repressive",0.647509605741761
"Ast","Repressive",0.649228683039839
"Ast","Repressive",0.615498877367696
"Ast","Repressive",0.633405520105903
"Ast","Repressive",0.643960230373881
"Ast","Repressive",0.621572223990487
"Ast","Repressive",0.620202839470111
"Ast","Repressive",0.640015182250871
"Ast","Repressive",0.589612342815648
"Ast","Repressive",0.639318249899443
"Oli","Active",0.561704787288564
"Oli","Active",0.572544936995676
"Oli","Active",0.613317889610223
"Oli","Active",0.550241471206741
"Oli","Active",0.579823013175437
"Oli","Active",0.666481615461958
"Oli","Active",0.580959408150776
"Oli","Active",0.576613086354497
"Oli","Active",0.6092488285882
"Oli","Active",0.572728726656627
"Oli","Active",0.622798031671685
"Oli","Active",0.502531596840695
"Oli","Active",0.652717615876066
"Oli","Active",0.570762319397754
"Oli","Active",0.539990123799655
"Oli","Active",0.639721061646148
"Oli","Active",0.624052316236359
"Oli","Active",0.542567026490548
"Oli","Active",0.610188482483896
"Oli","Active",0.577208348097084
"Oli","Active",0.548631053060983
"Oli","Active",0.548313254076909
"Oli","Active",0.579733487915533
"Oli","Active",0.596122817811971
"Oli","Active",0.56266281823987
"Oli","Active",0.528434945019132
"Oli","Active",0.572358161864019
"Oli","Active",0.565525623318351
"Oli","Active",0.575812220333756
"Oli","Active",0.622582627964033
"Oli","Active",0.591628581265358
"Oli","Active",0.605919154253381
"Oli","Active",0.597103843979695
"Oli","Active",0.588408490195035
"Oli","Active",0.586406795784444
"Oli","Active",0.550272687681532
"Oli","Active",0.580440099831652
"Oli","Active",0.614439793592376
"Oli","Active",0.570400676413459
"Oli","Active",0.568164005149711
"Oli","Active",0.63186906823316
"Oli","Active",0.530314621850855
"Oli","Active",0.564252598059827
"Oli","Active",0.561863665646103
"Oli","Active",0.591524361674714
"Oli","Active",0.585301755942755
"Oli","Active",0.503676859913836
"Oli","Active",0.532857105841194
"Oli","Active",0.645956298212384
"Oli","Active",0.602574583447089
"Oli","Active",0.608763677467329
"Oli","Active",0.587376971026406
"Oli","Active",0.606267929273684
"Oli","Active",0.528885568519898
"Oli","Active",0.595665038569811
"Oli","Active",0.538911029472893
"Oli","Active",0.550380502856646
"Oli","Active",0.559682978388721
"Oli","Active",0.584560954627286
"Oli","Active",0.591059186774158
"Oli","Active",0.614597654450543
"Oli","Active",0.614315553462258
"Oli","Active",0.598086507496102
"Oli","Active",0.590803873373045
"Oli","Active",0.601837880380128
"Oli","Active",0.585257410655043
"Oli","Active",0.621449101146956
"Oli","Active",0.593659514897753
"Oli","Active",0.593305254600348
"Oli","Active",0.572884206747659
"Oli","Active",0.626365830133074
"Oli","Active",0.600760993539913
"Oli","Active",0.576256787512706
"Oli","Active",0.552331499204221
"Oli","Active",0.516510676499063
"Oli","Active",0.582557406627447
"Oli","Active",0.605550927885304
"Oli","Active",0.554275419334287
"Oli","Active",0.580321794357339
"Oli","Active",0.607896432468819
"Oli","Active",0.580121482323832
"Oli","Active",0.557778069416426
"Oli","Active",0.606919445918354
"Oli","Active",0.5493314790357
"Oli","Active",0.585453925699836
"Oli","Active",0.589298157541084
"Oli","Active",0.600494186777672
"Oli","Active",0.529754168777231
"Oli","Active",0.605111609627719
"Oli","Active",0.563196359748633
"Oli","Active",0.626598842455463
"Oli","Active",0.594439343352635
"Oli","Active",0.596398085689721
"Oli","Active",0.608974638767095
"Oli","Active",0.480679719815292
"Oli","Active",0.651120320387084
"Oli","Active",0.552740417434741
"Oli","Active",0.582022510577345
"Oli","Active",0.533469796100006
"Oli","Active",0.560767553347284
"Oli","Active",0.54478680189053
"Oli","Active",0.510440732197816
"Oli","Active",0.576289442516076
"Oli","Active",0.538142746237592
"Oli","Active",0.582967061136026
"Oli","Active",0.555850041577202
"Oli","Active",0.589012135023479
"Oli","Active",0.579527033581818
"Oli","Active",0.562085347879702
"Oli","Active",0.520479660201768
"Oli","Active",0.577585005143394
"Oli","Active",0.55566630337361
"Oli","Active",0.5908796756879
"Oli","Active",0.566775418625206
"Oli","Active",0.617179506010642
"Oli","Active",0.593050672431124
"Oli","Active",0.617718506021472
"Oli","Active",0.541858301768089
"Oli","Active",0.55527195742386
"Oli","Active",0.57292278251182
"Oli","Active",0.538591842413662
"Oli","Active",0.612444608902775
"Oli","Active",0.60199762341131
"Oli","Active",0.612431571621597
"Oli","Active",0.594419726928034
"Oli","Active",0.60352528654315
"Oli","Active",0.542219510457425
"Oli","Active",0.587166025232435
"Oli","Active",0.616405673766629
"Oli","Active",0.581640342505748
"Oli","Active",0.55050237112633
"Oli","Active",0.559256798490994
"Oli","Active",0.595156121270291
"Oli","Active",0.557980217036549
"Oli","Active",0.563555743992056
"Oli","Active",0.550686862868626
"Oli","Active",0.564084572660464
"Oli","Active",0.59876065646587
"Oli","Active",0.587249988736479
"Oli","Active",0.554531891595991
"Oli","Active",0.629825000048372
"Oli","Active",0.605165342628602
"Oli","Active",0.544884904373778
"Oli","Active",0.608148753878753
"Oli","Active",0.557121380170106
"Oli","Active",0.577147860237831
"Oli","Active",0.577915043145335
"Oli","Active",0.633681168573389
"Oli","Active",0.567303590530831
"Oli","Active",0.498476708519347
"Oli","Active",0.58817849250362
"Oli","Active",0.552755922111598
"Oli","Active",0.558343751435833
"Oli","Active",0.551530418623296
"Oli","Active",0.531920015850604
"Oli","Active",0.548994519884179
"Oli","Active",0.585250126896312
"Oli","Active",0.581829268474459
"Oli","Active",0.606792686966095
"Oli","Active",0.598068512369365
"Oli","Active",0.526139612207289
"Oli","Active",0.608202501628946
"Oli","Active",0.607134198130234
"Oli","Active",0.579892760146207
"Oli","Active",0.615926394706883
"Oli","Active",0.513787159305751
"Oli","Active",0.658438122039134
"Oli","Active",0.606732039987174
"Oli","Active",0.61437014160872
"Oli","Active",0.524121461295129
"Oli","Active",0.543836999867884
"Oli","Active",0.535628131645207
"Oli","Active",0.577921624997634
"Oli","Active",0.548862807721349
"Oli","Active",0.584776057816218
"Oli","Active",0.562162131357527
"Oli","Active",0.568653946047325
"Oli","Active",0.618675890200401
"Oli","Active",0.564926760733514
"Oli","Active",0.597634112001294
"Oli","Active",0.568711012702946
"Oli","Active",0.533249479258069
"Oli","Active",0.599541421978868
"Oli","Active",0.540950420895175
"Oli","Active",0.61940128543105
"Oli","Active",0.584989715356071
"Oli","Active",0.572770036748316
"Oli","Active",0.558889071695589
"Oli","Active",0.583086604252245
"Oli","Active",0.58604207606758
"Oli","Active",0.574028843363015
"Oli","Active",0.570621054079395
"Oli","Active",0.59009715409848
"Oli","Active",0.619904831596714
"Oli","Active",0.539347458760903
"Oli","Active",0.61016923246481
"Oli","Active",0.631932357326057
"Oli","Active",0.55016374918749
"Oli","Active",0.56247163648368
"Oli","Active",0.573007046587576
"Oli","Active",0.594204925277414
"Oli","Active",0.54777833754679
"Oli","Active",0.585078139763976
"Oli","Active",0.614274573989833
"Oli","Active",0.584955251973859
"Oli","Active",0.609604417831469
"Oli","Active",0.592928294616758
"Oli","Active",0.598450688291046
"Oli","Active",0.609126426812071
"Oli","Active",0.535008059235389
"Oli","Active",0.587689807191181
"Oli","Active",0.565184788573978
"Oli","Active",0.619982992370175
"Oli","Active",0.627121668863416
"Oli","Active",0.559056336390246
"Oli","Active",0.628731355963257
"Oli","Active",0.572546567481188
"Oli","Active",0.626434879998963
"Oli","Active",0.509002846810575
"Oli","Active",0.590988493651718
"Oli","Repressive",0.624045038138501
"Oli","Repressive",0.616438742488929
"Oli","Repressive",0.616082006048184
"Oli","Repressive",0.632652386118201
"Oli","Repressive",0.589982558708106
"Oli","Repressive",0.650410422637429
"Oli","Repressive",0.623993974275309
"Oli","Repressive",0.632439278315826
"Oli","Repressive",0.667108459041374
"Oli","Repressive",0.658328145203148
"Oli","Repressive",0.587459976188876
"Oli","Repressive",0.637526570307433
"Oli","Repressive",0.600793708937329
"Oli","Repressive",0.60516275897329
"Oli","Repressive",0.621339202979166
"Oli","Repressive",0.624987081849777
"Oli","Repressive",0.649911219706144
"Oli","Repressive",0.642036614578004
"Oli","Repressive",0.655311370047288
"Oli","Repressive",0.644232548912424
"Oli","Repressive",0.625921353273738
"Oli","Repressive",0.658145191086482
"Oli","Repressive",0.612559102835772
"Oli","Repressive",0.648257294189392
"Oli","Repressive",0.576910886853784
"Oli","Repressive",0.625918913509668
"Oli","Repressive",0.623130295420035
"Oli","Repressive",0.620792829267929
"Oli","Repressive",0.597149969439194
"Oli","Repressive",0.64489529513451
"Oli","Repressive",0.577903469886136
"Oli","Repressive",0.630060070441339
"Oli","Repressive",0.636649679428209
"Oli","Repressive",0.604081297952489
"Oli","Repressive",0.637200450916751
"Oli","Repressive",0.637753504644912
"Oli","Repressive",0.658830419813012
"Oli","Repressive",0.685
"Oli","Repressive",0.604743183745329
"Oli","Repressive",0.578508851295764
"Oli","Repressive",0.563436683299758
"Oli","Repressive",0.627802206113048
"Oli","Repressive",0.640506010805945
"Oli","Repressive",0.627306194389445
"Oli","Repressive",0.614901637268481
"Oli","Repressive",0.609590907968413
"Oli","Repressive",0.637126659498077
"Oli","Repressive",0.664635377986863
"Oli","Repressive",0.640000718820388
"Oli","Repressive",0.615319091901592
"Oli","Repressive",0.654870799380554
"Oli","Repressive",0.622814704895148
"Oli","Repressive",0.610213380901775
"Oli","Repressive",0.638259698264435
"Oli","Repressive",0.64483251975479
"Oli","Repressive",0.656610505102541
"Oli","Repressive",0.61023921960926
"Oli","Repressive",0.598357029752624
"Oli","Repressive",0.654820535214565
"Oli","Repressive",0.641189428116167
"Oli","Repressive",0.635194420508724
"Oli","Repressive",0.631004764927561
"Oli","Repressive",0.657820646779755
"Oli","Repressive",0.659019482801133
"Oli","Repressive",0.61475355607341
"Oli","Repressive",0.651695151450464
"Oli","Repressive",0.615633989662563
"Oli","Repressive",0.604156960509943
"Oli","Repressive",0.648660050886225
"Oli","Repressive",0.630429224438301
"Oli","Repressive",0.615894311004564
"Oli","Repressive",0.680653307585108
"Oli","Repressive",0.614049867947909
"Oli","Repressive",0.61136678942043
"Oli","Repressive",0.622169994678627
"Oli","Repressive",0.666755591287174
"Oli","Repressive",0.652696297266467
"Oli","Repressive",0.650054530212349
"Oli","Repressive",0.685
"Oli","Repressive",0.611038276931769
"Oli","Repressive",0.564861251620599
"Oli","Repressive",0.665206116661533
"Oli","Repressive",0.574264492949027
"Oli","Repressive",0.61623123120626
"Oli","Repressive",0.646304068207804
"Oli","Repressive",0.61423941557475
"Oli","Repressive",0.623371389597219
"Oli","Repressive",0.598318890489433
"Oli","Repressive",0.624122877202717
"Oli","Repressive",0.620421729300215
"Oli","Repressive",0.650678149281084
"Oli","Repressive",0.603100658925588
"Oli","Repressive",0.599835023127325
"Oli","Repressive",0.630979475172435
"Oli","Repressive",0.656053872801955
"Oli","Repressive",0.615337928757841
"Oli","Repressive",0.627748453099351
"Oli","Repressive",0.674197313977965
"Oli","Repressive",0.602982714795219
"Oli","Repressive",0.675588220396795
"Oli","Repressive",0.621106365142651
"Oli","Repressive",0.617770310598283
"Oli","Repressive",0.602293417810979
"Oli","Repressive",0.644287438389673
"Oli","Repressive",0.645501869335259
"Oli","Repressive",0.644085417902989
"Oli","Repressive",0.604732258674275
"Oli","Repressive",0.655170320541144
"Oli","Repressive",0.634229915657762
"Oli","Repressive",0.661002968477422
"Oli","Repressive",0.607813916736474
