"sample","sample_index","group","replicate","ici_score","family","relative_abundance"
"S20",20,"Keto",5,0.363389830508475,"Lactobacillaceae",5.98927104615184
"S20",20,"Keto",5,0.363389830508475,"Peptococcaceae",1.13074804525737
"S20",20,"Keto",5,0.363389830508475,"Peptostreptococcaceae",0.318623753531165
"S20",20,"Keto",5,0.363389830508475,"Ruminococcaceae",0.484243667648879
"S20",20,"Keto",5,0.363389830508475,"Oscillospiraceae",5.34190008221446
"S20",20,"Keto",5,0.363389830508475,"Staphylococcaceae",4.73980503881066
"S20",20,"Keto",5,0.363389830508475,"Streptococcaceae",0.390184218086045
"S20",20,"Keto",5,0.363389830508475,"Sutterellaceae",7.98507140133575
"S20",20,"Keto",5,0.363389830508475,"Others",2.83510414364785
"S21",21,"Veg",1,0.378305084745763,"Erysipelotrichaceae",12.08618298343
"S21",21,"Veg",1,0.378305084745763,"Lachnospiraceae",29.3377718137301
"S21",21,"Veg",1,0.378305084745763,"Atopobiaceae",3.90746022018594
"S21",21,"Veg",1,0.378305084745763,"Muribaculaceae",7.08316421871655
"S21",21,"Veg",1,0.378305084745763,"Akkermansiaceae",0.689375252453298
"S21",21,"Veg",1,0.378305084745763,"Bacteroidaceae",3.07434352396123
"S21",21,"Veg",1,0.378305084745763,"Bifidobacteriaceae",0.344047730006393
"S21",21,"Veg",1,0.378305084745763,"Clostridiaceae",1.17372908929913
"S21",21,"Veg",1,0.378305084745763,"Eubacterium_coprostanoligenes_group",2.84968788970307
"S21",21,"Veg",1,0.378305084745763,"Lactobacillaceae",6.71346330316143
"S21",21,"Veg",1,0.378305084745763,"Peptococcaceae",2.65201096249365
"S21",21,"Veg",1,0.378305084745763,"Peptostreptococcaceae",4.1894668889477
"S21",21,"Veg",1,0.378305084745763,"Ruminococcaceae",2.97203803213326
"S21",21,"Veg",1,0.378305084745763,"Oscillospiraceae",9.80308135165976
"S21",21,"Veg",1,0.378305084745763,"Staphylococcaceae",6.6407500764496
"S21",21,"Veg",1,0.378305084745763,"Streptococcaceae",0.311608620113696
"S21",21,"Veg",1,0.378305084745763,"Sutterellaceae",4.63632731068532
"S21",21,"Veg",1,0.378305084745763,"Others",1.53549073286981
"S22",22,"Veg",2,0.393220338983051,"Erysipelotrichaceae",15.2869917583007
"S22",22,"Veg",2,0.393220338983051,"Lachnospiraceae",28.3877689030497
"S22",22,"Veg",2,0.393220338983051,"Atopobiaceae",4.11273266326214
"S22",22,"Veg",2,0.393220338983051,"Muribaculaceae",14.2749466504229
"S22",22,"Veg",2,0.393220338983051,"Akkermansiaceae",3.31262702704487
"S22",22,"Veg",2,0.393220338983051,"Bacteroidaceae",1.0359005441399
"S22",22,"Veg",2,0.393220338983051,"Bifidobacteriaceae",0.82845885762925
"S22",22,"Veg",2,0.393220338983051,"Clostridiaceae",0.873169705560752
"S22",22,"Veg",2,0.393220338983051,"Eubacterium_coprostanoligenes_group",3.10836917486901
"S22",22,"Veg",2,0.393220338983051,"Lactobacillaceae",3.67667275545355
"S22",22,"Veg",2,0.393220338983051,"Peptococcaceae",1.19567789851916
"S22",22,"Veg",2,0.393220338983051,"Peptostreptococcaceae",3.90124191328769
"S22",22,"Veg",2,0.393220338983051,"Ruminococcaceae",0.110330839531972
"S22",22,"Veg",2,0.393220338983051,"Oscillospiraceae",5.19152215841378
"S22",22,"Veg",2,0.393220338983051,"Staphylococcaceae",2.39499116259884
"S22",22,"Veg",2,0.393220338983051,"Streptococcaceae",1.18515903163373
"S22",22,"Veg",2,0.393220338983051,"Sutterellaceae",0.379654313529149
"S22",22,"Veg",2,0.393220338983051,"Others",10.743784642753
"S23",23,"Veg",3,0.408135593220339,"Erysipelotrichaceae",11.9806560006162
"S23",23,"Veg",3,0.408135593220339,"Lachnospiraceae",15.5185604909127
"S23",23,"Veg",3,0.408135593220339,"Atopobiaceae",1.36473235877347
"S23",23,"Veg",3,0.408135593220339,"Muribaculaceae",30.6196849573918
"S23",23,"Veg",3,0.408135593220339,"Akkermansiaceae",0.0908325432178884
"S23",23,"Veg",3,0.408135593220339,"Bacteroidaceae",0.0309556563202314
"S23",23,"Veg",3,0.408135593220339,"Bifidobacteriaceae",0.638528452678094
"S23",23,"Veg",3,0.408135593220339,"Clostridiaceae",2.34436180724238
"S23",23,"Veg",3,0.408135593220339,"Eubacterium_coprostanoligenes_group",3.17207362364479
"S23",23,"Veg",3,0.408135593220339,"Lactobacillaceae",4.52918434711323
"S23",23,"Veg",3,0.408135593220339,"Peptococcaceae",0.143611655569376
"S23",23,"Veg",3,0.408135593220339,"Peptostreptococcaceae",4.45857495832472
"S23",23,"Veg",3,0.408135593220339,"Ruminococcaceae",2.42227911158389
"S23",23,"Veg",3,0.408135593220339,"Oscillospiraceae",18.9070996992464
"S23",23,"Veg",3,0.408135593220339,"Staphylococcaceae",0.108376525743914
"S23",23,"Veg",3,0.408135593220339,"Streptococcaceae",0.676423036013607
"S23",23,"Veg",3,0.408135593220339,"Sutterellaceae",2.77950774092376
"S23",23,"Veg",3,0.408135593220339,"Others",0.214557034683478
"S24",24,"Veg",4,0.423050847457627,"Erysipelotrichaceae",11.134410928941
"S24",24,"Veg",4,0.423050847457627,"Lachnospiraceae",20.5820833249012
"S24",24,"Veg",4,0.423050847457627,"Atopobiaceae",2.69661969466101
"S24",24,"Veg",4,0.423050847457627,"Muribaculaceae",7.80092448686606
"S24",24,"Veg",4,0.423050847457627,"Akkermansiaceae",0.671430217095045
"S24",24,"Veg",4,0.423050847457627,"Bacteroidaceae",2.73316942640746
"S24",24,"Veg",4,0.423050847457627,"Bifidobacteriaceae",0.0977387914081832
"S24",24,"Veg",4,0.423050847457627,"Clostridiaceae",2.01081835149947
"S24",24,"Veg",4,0.423050847457627,"Eubacterium_coprostanoligenes_group",14.2570694881401
"S24",24,"Veg",4,0.423050847457627,"Lactobacillaceae",7.10129719819161
"S24",24,"Veg",4,0.423050847457627,"Peptococcaceae",1.96941372371938
"S24",24,"Veg",4,0.423050847457627,"Peptostreptococcaceae",3.91117836459853
"S24",24,"Veg",4,0.423050847457627,"Ruminococcaceae",4.47989431182967
"S24",24,"Veg",4,0.423050847457627,"Oscillospiraceae",10.1083586660159
"S24",24,"Veg",4,0.423050847457627,"Staphylococcaceae",3.77324039946959
"S24",24,"Veg",4,0.423050847457627,"Streptococcaceae",1.22159382909327
"S24",24,"Veg",4,0.423050847457627,"Sutterellaceae",1.10193398962128
"S24",24,"Veg",4,0.423050847457627,"Others",4.34882480754128
"S25",25,"Veg",5,0.437966101694915,"Erysipelotrichaceae",17.9801108478966
"S25",25,"Veg",5,0.437966101694915,"Lachnospiraceae",32.2134700872551
"S25",25,"Veg",5,0.437966101694915,"Atopobiaceae",2.9268759677011
"S25",25,"Veg",5,0.437966101694915,"Muribaculaceae",15.3448036559886
"S25",25,"Veg",5,0.437966101694915,"Akkermansiaceae",3.01997848606106
"S25",25,"Veg",5,0.437966101694915,"Bacteroidaceae",1.46585775129051
"S25",25,"Veg",5,0.437966101694915,"Bifidobacteriaceae",0.148270667451422
"S25",25,"Veg",5,0.437966101694915,"Clostridiaceae",0.819856331903892
"S25",25,"Veg",5,0.437966101694915,"Eubacterium_coprostanoligenes_group",0.616880856687888
"S25",25,"Veg",5,0.437966101694915,"Lactobacillaceae",1.77808246083147
"S25",25,"Veg",5,0.437966101694915,"Peptococcaceae",2.40561594349678
"S25",25,"Veg",5,0.437966101694915,"Peptostreptococcaceae",5.33963713106754
"S25",25,"Veg",5,0.437966101694915,"Ruminococcaceae",2.40113680853203
"S25",25,"Veg",5,0.437966101694915,"Oscillospiraceae",7.89925223588843
"S25",25,"Veg",5,0.437966101694915,"Staphylococcaceae",0.544920409642396
"S25",25,"Veg",5,0.437966101694915,"Streptococcaceae",3.02118316122454
"S25",25,"Veg",5,0.437966101694915,"Sutterellaceae",0.497364297192604
"S25",25,"Veg",5,0.437966101694915,"Others",1.57670289988808
"S26",26,"Pec",1,0.452881355932203,"Erysipelotrichaceae",28.6358660461618
"S26",26,"Pec",1,0.452881355932203,"Lachnospiraceae",10.611309861032
"S26",26,"Pec",1,0.452881355932203,"Atopobiaceae",2.86453979271387
"S26",26,"Pec",1,0.452881355932203,"Muribaculaceae",6.90310573901766
"S26",26,"Pec",1,0.452881355932203,"Akkermansiaceae",3.4287097473664
"S26",26,"Pec",1,0.452881355932203,"Bacteroidaceae",2.51324169994026
"S26",26,"Pec",1,0.452881355932203,"Bifidobacteriaceae",3.42437934516383
"S26",26,"Pec",1,0.452881355932203,"Clostridiaceae",3.98656148440061
"S26",26,"Pec",1,0.452881355932203,"Eubacterium_coprostanoligenes_group",4.30909583697834
"S26",26,"Pec",1,0.452881355932203,"Lactobacillaceae",9.15865748460546
"S26",26,"Pec",1,0.452881355932203,"Peptococcaceae",6.09777035421529
"S26",26,"Pec",1,0.452881355932203,"Peptostreptococcaceae",4.4295232844574
"S26",26,"Pec",1,0.452881355932203,"Ruminococcaceae",0.275500142540101
"S26",26,"Pec",1,0.452881355932203,"Oscillospiraceae",3.24126666288143
"S26",26,"Pec",1,0.452881355932203,"Staphylococcaceae",1.79655385906598
"S26",26,"Pec",1,0.452881355932203,"Streptococcaceae",0.130237721287272
"S26",26,"Pec",1,0.452881355932203,"Sutterellaceae",2.40226349206131
"S26",26,"Pec",1,0.452881355932203,"Others",5.79141744611104
"S27",27,"Pec",2,0.467796610169492,"Erysipelotrichaceae",22.5175604511511
"S27",27,"Pec",2,0.467796610169492,"Lachnospiraceae",10.476704092935
"S27",27,"Pec",2,0.467796610169492,"Atopobiaceae",1.12168830110344
"S27",27,"Pec",2,0.467796610169492,"Muribaculaceae",5.89729297869854
"S27",27,"Pec",2,0.467796610169492,"Akkermansiaceae",0.100823003589889
"S27",27,"Pec",2,0.467796610169492,"Bacteroidaceae",1.02402077290939
"S27",27,"Pec",2,0.467796610169492,"Bifidobacteriaceae",8.3099704627018
"S27",27,"Pec",2,0.467796610169492,"Clostridiaceae",3.83768760151663
"S27",27,"Pec",2,0.467796610169492,"Eubacterium_coprostanoligenes_group",5.96519542481683
"S27",27,"Pec",2,0.467796610169492,"Lactobacillaceae",14.33216591991
"S27",27,"Pec",2,0.467796610169492,"Peptococcaceae",3.61009879027593
"S27",27,"Pec",2,0.467796610169492,"Peptostreptococcaceae",5.95243160413238
"S27",27,"Pec",2,0.467796610169492,"Ruminococcaceae",3.62912447551976
"S27",27,"Pec",2,0.467796610169492,"Oscillospiraceae",7.35163406313401
"S27",27,"Pec",2,0.467796610169492,"Staphylococcaceae",2.56288883454355
"S27",27,"Pec",2,0.467796610169492,"Streptococcaceae",0.000460694053287006
"S27",27,"Pec",2,0.467796610169492,"Sutterellaceae",1.90628047856986
"S27",27,"Pec",2,0.467796610169492,"Others",1.4039720504385
"S28",28,"Pec",3,0.48271186440678,"Erysipelotrichaceae",20.1569127045837
"S28",28,"Pec",3,0.48271186440678,"Lachnospiraceae",10.1294205054626
"S28",28,"Pec",3,0.48271186440678,"Atopobiaceae",1.26019711432054
"S28",28,"Pec",3,0.48271186440678,"Muribaculaceae",21.6765068534569
"S28",28,"Pec",3,0.48271186440678,"Akkermansiaceae",0.353556396649645
"S28",28,"Pec",3,0.48271186440678,"Bacteroidaceae",1.3301235928483
"S28",28,"Pec",3,0.48271186440678,"Bifidobacteriaceae",2.74843250128971
"S28",28,"Pec",3,0.48271186440678,"Clostridiaceae",0.420464497019089
"S28",28,"Pec",3,0.48271186440678,"Eubacterium_coprostanoligenes_group",2.67278828051807
"S28",28,"Pec",3,0.48271186440678,"Lactobacillaceae",13.8009135663341
"S28",28,"Pec",3,0.48271186440678,"Peptococcaceae",2.92061942079742
"S28",28,"Pec",3,0.48271186440678,"Peptostreptococcaceae",7.59285017899201
"S28",28,"Pec",3,0.48271186440678,"Ruminococcaceae",2.63747394108851
"S28",28,"Pec",3,0.48271186440678,"Oscillospiraceae",5.18446353019424
"S28",28,"Pec",3,0.48271186440678,"Staphylococcaceae",1.01389896952657
"S28",28,"Pec",3,0.48271186440678,"Streptococcaceae",1.18176568475805
"S28",28,"Pec",3,0.48271186440678,"Sutterellaceae",3.03532854338895
"S28",28,"Pec",3,0.48271186440678,"Others",1.88428371877152
"S29",29,"Pec",4,0.497627118644068,"Erysipelotrichaceae",23.6260030293777
"S29",29,"Pec",4,0.497627118644068,"Lachnospiraceae",9.79869653951246
"S29",29,"Pec",4,0.497627118644068,"Atopobiaceae",4.41279759833398
"S29",29,"Pec",4,0.497627118644068,"Muribaculaceae",4.34291138723642
"S29",29,"Pec",4,0.497627118644068,"Akkermansiaceae",1.51619543059141
"S29",29,"Pec",4,0.497627118644068,"Bacteroidaceae",0.659368626455205
"S29",29,"Pec",4,0.497627118644068,"Bifidobacteriaceae",14.7693435898711
"S29",29,"Pec",4,0.497627118644068,"Clostridiaceae",2.25116619571485
"S29",29,"Pec",4,0.497627118644068,"Eubacterium_coprostanoligenes_group",2.70328021690736
"S29",29,"Pec",4,0.497627118644068,"Lactobacillaceae",11.9577185512921
"S29",29,"Pec",4,0.497627118644068,"Peptococcaceae",4.23406649195955
"S29",29,"Pec",4,0.497627118644068,"Peptostreptococcaceae",0.222122747467212
"S29",29,"Pec",4,0.497627118644068,"Ruminococcaceae",0.236477758721851
"S29",29,"Pec",4,0.497627118644068,"Oscillospiraceae",6.91569213692206
"S29",29,"Pec",4,0.497627118644068,"Staphylococcaceae",3.66278596754449
"S29",29,"Pec",4,0.497627118644068,"Streptococcaceae",0.0764027917684045
"S29",29,"Pec",4,0.497627118644068,"Sutterellaceae",0.725108815080893
"S29",29,"Pec",4,0.497627118644068,"Others",7.88986212524295
"S30",30,"Pec",5,0.512542372881356,"Erysipelotrichaceae",19.3020157712698
"S30",30,"Pec",5,0.512542372881356,"Lachnospiraceae",13.3732937419843
"S30",30,"Pec",5,0.512542372881356,"Atopobiaceae",3.4862464762841
"S30",30,"Pec",5,0.512542372881356,"Muribaculaceae",1.17574550077893
"S30",30,"Pec",5,0.512542372881356,"Akkermansiaceae",2.77079238371086
"S30",30,"Pec",5,0.512542372881356,"Bacteroidaceae",6.93661693009207
"S30",30,"Pec",5,0.512542372881356,"Bifidobacteriaceae",10.2274634957683
"S30",30,"Pec",5,0.512542372881356,"Clostridiaceae",0.337355460677287
"S30",30,"Pec",5,0.512542372881356,"Eubacterium_coprostanoligenes_group",4.84835638159727
"S30",30,"Pec",5,0.512542372881356,"Lactobacillaceae",4.18058529364294
"S30",30,"Pec",5,0.512542372881356,"Peptococcaceae",4.3709002013652
"S30",30,"Pec",5,0.512542372881356,"Peptostreptococcaceae",1.09862139455308
"S30",30,"Pec",5,0.512542372881356,"Ruminococcaceae",2.77030429522862
"S30",30,"Pec",5,0.512542372881356,"Oscillospiraceae",7.88555482383234
"S30",30,"Pec",5,0.512542372881356,"Staphylococcaceae",4.63043219485617
"S30",30,"Pec",5,0.512542372881356,"Streptococcaceae",0.00498555640292001
"S30",30,"Pec",5,0.512542372881356,"Sutterellaceae",9.57618396477717
"S30",30,"Pec",5,0.512542372881356,"Others",3.02454613317864
"S31",31,"LF",1,0.527457627118644,"Erysipelotrichaceae",29.5551331141208
"S31",31,"LF",1,0.527457627118644,"Lachnospiraceae",2.7440232105406
"S31",31,"LF",1,0.527457627118644,"Atopobiaceae",6.30850006964865
"S31",31,"LF",1,0.527457627118644,"Muribaculaceae",19.007767798815
"S31",31,"LF",1,0.527457627118644,"Akkermansiaceae",1.35127394115684
"S31",31,"LF",1,0.527457627118644,"Bacteroidaceae",2.40678041993422
"S31",31,"LF",1,0.527457627118644,"Bifidobacteriaceae",13.647391966777
"S31",31,"LF",1,0.527457627118644,"Clostridiaceae",1.20186398196122
"S31",31,"LF",1,0.527457627118644,"Eubacterium_coprostanoligenes_group",2.26009786243043
"S31",31,"LF",1,0.527457627118644,"Lactobacillaceae",4.82608967206979
"S31",31,"LF",1,0.527457627118644,"Peptococcaceae",0.261498650284073
"S31",31,"LF",1,0.527457627118644,"Peptostreptococcaceae",0.42062529832273
"S31",31,"LF",1,0.527457627118644,"Ruminococcaceae",4.44346037445688
"S31",31,"LF",1,0.527457627118644,"Oscillospiraceae",4.10817396139295
"S31",31,"LF",1,0.527457627118644,"Staphylococcaceae",0.959898137930039
"S31",31,"LF",1,0.527457627118644,"Streptococcaceae",1.56034085820404
"S31",31,"LF",1,0.527457627118644,"Sutterellaceae",4.10899882366914
"S31",31,"LF",1,0.527457627118644,"Others",0.828081858285551
"S32",32,"LF",2,0.542372881355932,"Erysipelotrichaceae",19.9489210499026
"S32",32,"LF",2,0.542372881355932,"Lachnospiraceae",5.62850147703945
"S32",32,"LF",2,0.542372881355932,"Atopobiaceae",3.33103833173783
"S32",32,"LF",2,0.542372881355932,"Muribaculaceae",8.33483638464964
"S32",32,"LF",2,0.542372881355932,"Akkermansiaceae",1.37709289704594
"S32",32,"LF",2,0.542372881355932,"Bacteroidaceae",12.5749977515109
"S32",32,"LF",2,0.542372881355932,"Bifidobacteriaceae",7.41632283978038
"S32",32,"LF",2,0.542372881355932,"Clostridiaceae",3.4312409744981
"S32",32,"LF",2,0.542372881355932,"Eubacterium_coprostanoligenes_group",1.36912334498546
"S32",32,"LF",2,0.542372881355932,"Lactobacillaceae",4.41464195713467
"S32",32,"LF",2,0.542372881355932,"Peptococcaceae",0.762055696814136
"S32",32,"LF",2,0.542372881355932,"Peptostreptococcaceae",5.00624555920049
"S32",32,"LF",2,0.542372881355932,"Ruminococcaceae",4.68743172817463
"S32",32,"LF",2,0.542372881355932,"Oscillospiraceae",11.3994727564444
"S32",32,"LF",2,0.542372881355932,"Staphylococcaceae",0.0667865158138507
"S32",32,"LF",2,0.542372881355932,"Streptococcaceae",0.081446913676512
"S32",32,"LF",2,0.542372881355932,"Sutterellaceae",4.65633829699394
"S32",32,"LF",2,0.542372881355932,"Others",5.51350552459705
"S33",33,"LF",3,0.55728813559322,"Erysipelotrichaceae",19.8717405305028
"S33",33,"LF",3,0.55728813559322,"Lachnospiraceae",6.82102849970616
"S33",33,"LF",3,0.55728813559322,"Atopobiaceae",3.07441509177255
"S33",33,"LF",3,0.55728813559322,"Muribaculaceae",12.2407657438617
"S33",33,"LF",3,0.55728813559322,"Akkermansiaceae",0.0202063406527132
"S33",33,"LF",3,0.55728813559322,"Bacteroidaceae",2.56280005425697
"S33",33,"LF",3,0.55728813559322,"Bifidobacteriaceae",7.8854990528587
"S33",33,"LF",3,0.55728813559322,"Clostridiaceae",6.3625451371751
"S33",33,"LF",3,0.55728813559322,"Eubacterium_coprostanoligenes_group",3.90613063434924
"S33",33,"LF",3,0.55728813559322,"Lactobacillaceae",7.88627030479738
"S33",33,"LF",3,0.55728813559322,"Peptococcaceae",3.0308266696585
"S33",33,"LF",3,0.55728813559322,"Peptostreptococcaceae",4.38703749060228
"S33",33,"LF",3,0.55728813559322,"Ruminococcaceae",1.63585220887317
"S33",33,"LF",3,0.55728813559322,"Oscillospiraceae",2.29491255494221
"S33",33,"LF",3,0.55728813559322,"Staphylococcaceae",0.0254873505658094
"S33",33,"LF",3,0.55728813559322,"Streptococcaceae",0.00645364734223952
"S33",33,"LF",3,0.55728813559322,"Sutterellaceae",1.60863867327518
"S33",33,"LF",3,0.55728813559322,"Others",16.3793900148073
"S34",34,"LF",4,0.572203389830508,"Erysipelotrichaceae",43.328961739048
"S34",34,"LF",4,0.572203389830508,"Lachnospiraceae",11.019746199358
"S34",34,"LF",4,0.572203389830508,"Atopobiaceae",1.9265982586701
"S34",34,"LF",4,0.572203389830508,"Muribaculaceae",7.01158449918745
"S34",34,"LF",4,0.572203389830508,"Akkermansiaceae",1.94560988956233
"S34",34,"LF",4,0.572203389830508,"Bacteroidaceae",4.1691413171722
"S34",34,"LF",4,0.572203389830508,"Bifidobacteriaceae",5.97847379049457
"S34",34,"LF",4,0.572203389830508,"Clostridiaceae",3.18191378946994
"S34",34,"LF",4,0.572203389830508,"Eubacterium_coprostanoligenes_group",2.71906567985842
"S34",34,"LF",4,0.572203389830508,"Lactobacillaceae",0.825971506800551
"S34",34,"LF",4,0.572203389830508,"Peptococcaceae",1.11047499882026
"S34",34,"LF",4,0.572203389830508,"Peptostreptococcaceae",1.64261721881546
"S34",34,"LF",4,0.572203389830508,"Ruminococcaceae",2.54499016663775
"S34",34,"LF",4,0.572203389830508,"Oscillospiraceae",3.04653733558106
"S34",34,"LF",4,0.572203389830508,"Staphylococcaceae",0.284360434028769
"S34",34,"LF",4,0.572203389830508,"Streptococcaceae",0.897477732736912
"S34",34,"LF",4,0.572203389830508,"Sutterellaceae",4.73863465299906
"S34",34,"LF",4,0.572203389830508,"Others",3.62784079075917
"S35",35,"LF",5,0.587118644067797,"Erysipelotrichaceae",32.5782043943021
"S35",35,"LF",5,0.587118644067797,"Lachnospiraceae",6.72380397812258
"S35",35,"LF",5,0.587118644067797,"Atopobiaceae",6.16365129480603
"S35",35,"LF",5,0.587118644067797,"Muribaculaceae",9.38210182345773
"S35",35,"LF",5,0.587118644067797,"Akkermansiaceae",0.537213335393834
"S35",35,"LF",5,0.587118644067797,"Bacteroidaceae",15.1041661109551
"S35",35,"LF",5,0.587118644067797,"Bifidobacteriaceae",0.897848005102497
"S35",35,"LF",5,0.587118644067797,"Clostridiaceae",0.940439097150832
"S35",35,"LF",5,0.587118644067797,"Eubacterium_coprostanoligenes_group",3.07365632735614
"S35",35,"LF",5,0.587118644067797,"Lactobacillaceae",3.76148347883515
"S35",35,"LF",5,0.587118644067797,"Peptococcaceae",1.48212375755355
"S35",35,"LF",5,0.587118644067797,"Peptostreptococcaceae",0.883276125903079
"S35",35,"LF",5,0.587118644067797,"Ruminococcaceae",2.51135970325432
"S35",35,"LF",5,0.587118644067797,"Oscillospiraceae",3.51178669043331
"S35",35,"LF",5,0.587118644067797,"Staphylococcaceae",1.49839436941715
"S35",35,"LF",5,0.587118644067797,"Streptococcaceae",0.0208141314066914
"S35",35,"LF",5,0.587118644067797,"Sutterellaceae",0.414113882259208
"S35",35,"LF",5,0.587118644067797,"Others",10.5155634942907
"S36",36,"West",1,0.602033898305085,"Erysipelotrichaceae",4.93934057072642
"S36",36,"West",1,0.602033898305085,"Lachnospiraceae",16.9244845783893
"S36",36,"West",1,0.602033898305085,"Atopobiaceae",0.252053934450629
"S36",36,"West",1,0.602033898305085,"Muribaculaceae",10.6561631334441
"S36",36,"West",1,0.602033898305085,"Akkermansiaceae",0.0591863050327661
"S36",36,"West",1,0.602033898305085,"Bacteroidaceae",8.67264914720582
"S36",36,"West",1,0.602033898305085,"Bifidobacteriaceae",10.5670680891849
"S36",36,"West",1,0.602033898305085,"Clostridiaceae",0.275113119854768
"S36",36,"West",1,0.602033898305085,"Eubacterium_coprostanoligenes_group",0.139468893601395
"S36",36,"West",1,0.602033898305085,"Lactobacillaceae",6.69306422298896
"S36",36,"West",1,0.602033898305085,"Peptococcaceae",1.67737985664723
"S36",36,"West",1,0.602033898305085,"Peptostreptococcaceae",17.2868794945708
"S36",36,"West",1,0.602033898305085,"Ruminococcaceae",4.39824772898659
"S36",36,"West",1,0.602033898305085,"Oscillospiraceae",1.61137260626384
"S36",36,"West",1,0.602033898305085,"Staphylococcaceae",11.3883511786793
"S36",36,"West",1,0.602033898305085,"Streptococcaceae",1.93575782274424
"S36",36,"West",1,0.602033898305085,"Sutterellaceae",1.786096019335
"S36",36,"West",1,0.602033898305085,"Others",0.737323297893902
"S37",37,"West",2,0.616949152542373,"Erysipelotrichaceae",4.15452710962277
"S37",37,"West",2,0.616949152542373,"Lachnospiraceae",15.4903893839953
"S37",37,"West",2,0.616949152542373,"Atopobiaceae",10.4432969103632
"S37",37,"West",2,0.616949152542373,"Muribaculaceae",8.97495305721472
"S37",37,"West",2,0.616949152542373,"Akkermansiaceae",0.146894040623477
"S37",37,"West",2,0.616949152542373,"Bacteroidaceae",9.98353327130333
"S37",37,"West",2,0.616949152542373,"Bifidobacteriaceae",13.0710329327166
"S37",37,"West",2,0.616949152542373,"Clostridiaceae",0.44933499789468
"S37",37,"West",2,0.616949152542373,"Eubacterium_coprostanoligenes_group",0.00747766579642194
"S37",37,"West",2,0.616949152542373,"Lactobacillaceae",4.26622776216586
"S37",37,"West",2,0.616949152542373,"Peptococcaceae",4.53435251096258
"S37",37,"West",2,0.616949152542373,"Peptostreptococcaceae",11.9289047207917
"S37",37,"West",2,0.616949152542373,"Ruminococcaceae",7.89316454283793
"S37",37,"West",2,0.616949152542373,"Oscillospiraceae",0.808326688760224
"S37",37,"West",2,0.616949152542373,"Staphylococcaceae",4.99479511912547
"S37",37,"West",2,0.616949152542373,"Streptococcaceae",0.00229382203461123
"S37",37,"West",2,0.616949152542373,"Sutterellaceae",1.70483505173489
"S37",37,"West",2,0.616949152542373,"Others",1.14566041205624
"S38",38,"West",3,0.631864406779661,"Erysipelotrichaceae",4.90658933960332
"S38",38,"West",3,0.631864406779661,"Lachnospiraceae",14.9088792398032
"S38",38,"West",3,0.631864406779661,"Atopobiaceae",0.912579870336805
"S38",38,"West",3,0.631864406779661,"Muribaculaceae",2.19532177022709
"S38",38,"West",3,0.631864406779661,"Akkermansiaceae",0.00844469381175367
"S38",38,"West",3,0.631864406779661,"Bacteroidaceae",4.59928429565575
"S38",38,"West",3,0.631864406779661,"Bifidobacteriaceae",6.73606785025512
"S38",38,"West",3,0.631864406779661,"Clostridiaceae",10.9001304039598
"S38",38,"West",3,0.631864406779661,"Eubacterium_coprostanoligenes_group",1.20938213338535
"S38",38,"West",3,0.631864406779661,"Lactobacillaceae",6.69277541527695
"S38",38,"West",3,0.631864406779661,"Peptococcaceae",9.33638424984277
"S38",38,"West",3,0.631864406779661,"Peptostreptococcaceae",7.37932255683313
"S38",38,"West",3,0.631864406779661,"Ruminococcaceae",12.1939148082662
"S38",38,"West",3,0.631864406779661,"Oscillospiraceae",4.69294182452358
"S38",38,"West",3,0.631864406779661,"Staphylococcaceae",0.944029712672704
"S38",38,"West",3,0.631864406779661,"Streptococcaceae",6.44017695687101
"S38",38,"West",3,0.631864406779661,"Sutterellaceae",1.8543111573945
"S38",38,"West",3,0.631864406779661,"Others",4.089463721281
"S39",39,"West",4,0.646779661016949,"Erysipelotrichaceae",12.5493201775835
"S39",39,"West",4,0.646779661016949,"Lachnospiraceae",10.0408874648883
"S39",39,"West",4,0.646779661016949,"Atopobiaceae",2.91335611233001
"S39",39,"West",4,0.646779661016949,"Muribaculaceae",10.5706728547604
"S39",39,"West",4,0.646779661016949,"Akkermansiaceae",0.93591204641935
"S39",39,"West",4,0.646779661016949,"Bacteroidaceae",5.29391814837527
"S39",39,"West",4,0.646779661016949,"Bifidobacteriaceae",11.3460892805735
"S39",39,"West",4,0.646779661016949,"Clostridiaceae",0.637213283646902
"S39",39,"West",4,0.646779661016949,"Eubacterium_coprostanoligenes_group",3.58721183246115
"S39",39,"West",4,0.646779661016949,"Lactobacillaceae",16.2327600126535
"S39",39,"West",4,0.646779661016949,"Peptococcaceae",2.2707890165825
"S39",39,"West",4,0.646779661016949,"Peptostreptococcaceae",6.32804809231236
"S39",39,"West",4,0.646779661016949,"Ruminococcaceae",2.87579525843392
"S39",39,"West",4,0.646779661016949,"Oscillospiraceae",6.95108917435067
"S39",39,"West",4,0.646779661016949,"Staphylococcaceae",2.49939212497457
"S39",39,"West",4,0.646779661016949,"Streptococcaceae",3.58845737313126
"S39",39,"West",4,0.646779661016949,"Sutterellaceae",1.25892694469039
"S39",39,"West",4,0.646779661016949,"Others",0.120160801832563
"S40",40,"West",5,0.661694915254237,"Erysipelotrichaceae",7.31140569415982
"S40",40,"West",5,0.661694915254237,"Lachnospiraceae",3.76317986827341
"S40",40,"West",5,0.661694915254237,"Atopobiaceae",0.240672401612074
