"tree_distance","embedding_distance","density","ridge_y"
2,0.238160469667319,0.00402061668012071,2.00228897021928
2,0.240704500978474,0.00410810484545671,2.002338777953
2,0.243248532289628,0.00421022790978343,2.00239691745535
2,0.245792563600783,0.00432973741046298,2.00246495519925
2,0.248336594911937,0.00446929197726951,2.00254440476453
2,0.250880626223092,0.00463142886673538,2.00263671063225
2,0.253424657534247,0.00482505747834167,2.00274694499698
2,0.255968688845401,0.00504709129402214,2.00287335067854
2,0.258512720156556,0.00529901095136144,2.00301677061613
2,0.26105675146771,0.00558222550593046,2.00317800699667
2,0.263600782778865,0.00589788512189486,2.00335771461813
2,0.26614481409002,0.00624687516569454,2.00355639752691
2,0.268688845401174,0.00663610795874499,2.00377799096457
2,0.271232876712329,0.00706133377116442,2.00402007552486
2,0.273776908023483,0.00752045003251402,2.00428145419709
2,0.276320939334638,0.00801294410623439,2.00456183513305
2,0.278864970645793,0.00853807462357814,2.0048607962654
2,0.281409001956947,0.0090948854923089,2.00517779328295
2,0.283953033268102,0.0096861284254838,2.00551439275862
2,0.286497064579256,0.0103086502720672,2.00586879957753
2,0.289041095890411,0.010957830488083,2.00623838322592
2,0.291585127201566,0.0116320781760479,2.00662223799273
2,0.29412915851272,0.0123298263699708,2.0070194717913
2,0.296673189823875,0.0130495771052763,2.00742923181805
2,0.299217221135029,0.0137916872386281,2.00785172123443
2,0.301761252446184,0.014555808591591,2.00828674181958
2,0.304305283757339,0.0153384973672794,2.00873233299155
2,0.306849315068493,0.0161398156420269,2.00918853009089
2,0.309393346379648,0.0169603650110163,2.00965567561072
2,0.311937377690802,0.0178013439945281,2.01013445187851
2,0.314481409001957,0.018665763247824,2.0106265728851
2,0.317025440313112,0.0195617277989342,2.01113665288979
2,0.319569471624266,0.0204893940425642,2.01166478092935
2,0.322113502935421,0.0214541825054613,2.01221404295435
2,0.324657534246575,0.0224624156179439,2.01278803837649
2,0.32720156555773,0.0235213185065669,2.01339088051987
2,0.329745596868885,0.0246390172433447,2.01402719562428
2,0.332289628180039,0.0258445213479834,2.01471349904842
2,0.334833659491194,0.0271352287839708,2.01544830943146
2,0.337377690802348,0.0285225450759824,2.01623812003262
2,0.339921722113503,0.0300187028640966,2.01708989499472
2,0.342465753424658,0.031636479698267,2.01801090868229
2,0.345009784735812,0.0333891280636302,2.01900870584435
2,0.347553816046967,0.0353224134343892,2.02010934114264
2,0.350097847358121,0.0374345945093646,2.02131182324004
2,0.352641878669276,0.0397321945238914,2.02261986586819
2,0.355185909980431,0.0422291984367859,2.02404143077944
2,0.357729941291585,0.0449393958771535,2.02558436852331
2,0.36027397260274,0.0478763010134255,2.02725637282727
2,0.362818003913894,0.0510896346220903,2.02908575013927
2,0.365362035225049,0.0545861453918314,2.03107634254339
2,0.367906066536204,0.0583535662440055,2.03322116629064
2,0.370450097847358,0.0624022221573635,2.03552609947653
2,0.372994129158513,0.0667415495700728,2.03799651434311
2,0.375538160469667,0.0713800291692634,2.04063723901547
2,0.378082191780822,0.0763549284130126,2.04346949016469
2,0.380626223091977,0.0816895868564633,2.04650655519192
2,0.383170254403131,0.0873432650767862,2.0497252408079
2,0.385714285714286,0.0933179424714705,2.05312667389996
2,0.38825831702544,0.0996141694137439,2.0567111678001
2,0.390802348336595,0.106231031976063,2.06047820220183
2,0.39334637964775,0.113181048810666,2.06443490407708
2,0.395890410958904,0.120502051514419,2.06860281126579
2,0.398434442270059,0.128125975225683,2.07294317388117
2,0.400978473581213,0.136043834947948,2.07745087669061
2,0.403522504892368,0.144245272338669,2.08212002260433
2,0.406066536203523,0.152718634573511,2.08694397757338
2,0.408610567514677,0.161451313337261,2.09191556357997
2,0.411154598825832,0.170481209829466,2.09705635808944
2,0.413698630136986,0.179731107607385,2.1023224011444
2,0.416242661448141,0.189184914705847,2.10770453145644
2,0.418786692759296,0.198826400774152,2.11319350895312
2,0.42133072407045,0.208639379671692,2.11878011873115
2,0.423874755381605,0.218607891726565,2.12445527481776
2,0.426418786692759,0.228739116331325,2.13022306450031
2,0.428962818003914,0.238993785293241,2.13606113207299
2,0.431506849315069,0.249353331950961,2.14195890738243
2,0.434050880626223,0.259806761236733,2.14791013084593
2,0.436594911937378,0.270344467875079,2.15390933410097
2,0.439138943248532,0.280958292831601,2.15995187214203
2,0.441682974559687,0.291650778905995,2.16603919260591
2,0.444227005870842,0.30241231597197,2.17216582436851
2,0.446771037181996,0.313234529930167,2.17832699998604
2,0.449315068493151,0.324116478601397,2.1845221830681
2,0.451859099804305,0.33505813308007,2.19075135715852
2,0.45440313111546,0.34606021789817,2.19701493473932
2,0.456947162426615,0.35713037283304,2.20331726519873
2,0.459491193737769,0.368273516864754,2.20966114895264
2,0.462035225048924,0.379482332306273,2.2160424199815
2,0.464579256360078,0.39075756856422,2.22246150492869
2,0.467123287671233,0.402099259290092,2.22891842295227
2,0.469667318982388,0.41350658899219,2.2354127097861
2,0.472211350293542,0.424980824687808,2.24194508675357
2,0.474755381604697,0.436524930697386,2.24851724146674
2,0.477299412915851,0.448121242298771,2.25511911725368
2,0.479843444227006,0.459762702815263,2.26174669669016
2,0.482387475538161,0.471441073305139,2.26839528927875
2,0.484931506849315,0.483146993966778,2.27505956640724
2,0.48747553816047,0.494870059757215,2.28173360439888
2,0.490019569471624,0.506595210628534,2.28840882944425
2,0.492563600782779,0.518305472667189,2.29507557815446
2,0.495107632093933,0.529987480969624,2.30172624177973
2,0.497651663405088,0.541627615826392,2.3083530665072
2,0.500195694716243,0.553212106739688,2.31494821267897
2,0.502739726027397,0.564727133399914,2.32150381227884
2,0.505283757338552,0.576138428532807,2.32800035666511
2,0.507827788649706,0.587441089479449,2.33443505471364
2,0.510371819960861,0.598625719054175,2.34080255652917
2,0.512915851272016,0.60967954871942,2.347095592878
2,0.51545988258317,0.620590015341476,2.35330701146456
2,0.518003913894325,0.631344717594159,2.35942975211161
2,0.52054794520548,0.641903389709732,2.36544089118567
2,0.523091976516634,0.652258679348059,2.37133624293887
2,0.525636007827789,0.662412819123115,2.37711707841678
2,0.528180039138943,0.672352476364056,2.38277580721996
2,0.530724070450098,0.682063774611312,2.38830452936559
2,0.533268101761252,0.691532223919398,2.39369499560828
2,0.535812133072407,0.700713667130144,2.39892206691385
2,0.538356164383562,0.709575250250155,2.40396703923306
2,0.540900195694716,0.718134717020036,2.4088400142237
2,0.543444227005871,0.726374124286493,2.41353077670068
2,0.545988258317025,0.734275258866122,2.41802895774855
2,0.54853228962818,0.741819826230954,2.42232414214174
2,0.551076320939335,0.748967316767838,2.42639326742354
2,0.553620352250489,0.755643636343082,2.43019415119285
2,0.556164383561644,0.761902309469774,2.43375726539621
2,0.558708414872799,0.767730321567829,2.43707520072588
2,0.561252446183953,0.773116963624683,2.44014186045274
2,0.563796477495108,0.778054130775494,2.44295263041041
2,0.566340508806262,0.782532434120337,2.44550216542078
2,0.568884540117417,0.786451470954848,2.4477333053966
2,0.571428571428571,0.789922118841358,2.44970917384809
2,0.573972602739726,0.792955008202205,2.45143582276234
2,0.576516634050881,0.795564598970026,2.45292148429819
2,0.579060665362035,0.797769070458294,2.45417650808866
2,0.58160469667319,0.799590194461194,2.45521328899564
2,0.584148727984344,0.800990851639175,2.45601069467315
2,0.586692759295499,0.802069137492748,2.45662457169826
2,0.589236790606654,0.802871342173241,2.45708127343571
2,0.591780821917808,0.803431675663349,2.45740027591064
2,0.594324853228963,0.803784987173108,2.45760141906561
2,0.596868884540117,0.803966302828055,2.45770464356262
2,0.599412915851272,0.803996784262948,2.45772199689477
2,0.601956947162427,0.803931613282691,2.45768489451848
2,0.604500978473581,0.803810938453777,2.45761619334362
2,0.607045009784736,0.803661161933402,2.45753092433591
2,0.60958904109589,0.803505785967629,2.45744246751778
2,0.612133072407045,0.80336523132718,2.45736244860234
2,0.6146771037182,0.803261903898688,2.45730362344553
2,0.617221135029354,0.80321393547042,2.4572763146239
2,0.619765166340509,0.803223071405878,2.45728151578727
2,0.622309197651663,0.803292574182902,2.45732108429116
2,0.624853228962818,0.803423045982027,2.45739536296193
2,0.627397260273973,0.803612669925854,2.45750331743628
2,0.629941291585127,0.803860242011276,2.45764426226533
2,0.632485322896282,0.804162280636656,2.45781621534457
2,0.635029354207436,0.804500886302824,2.45800898634155
2,0.637573385518591,0.804867743721422,2.45821784129409
2,0.640117416829746,0.805254708694619,2.45843814364321
2,0.6426614481409,0.805654128761265,2.45866553677971
2,0.645205479452055,0.806059152478684,2.45889612012078
2,0.647749510763209,0.806463243514451,2.4591261724785
2,0.650293542074364,0.80686396446928,2.45935430622136
2,0.652837573385519,0.807262727979384,2.4595813255748
2,0.655381604696673,0.807663772972973,2.4598096437956
2,0.657925636007828,0.808074375991177,2.4600434034786
2,0.660469667318982,0.808505056539256,2.46028859346487
2,0.663013698630137,0.808983523914298,2.46056098888564
2,0.665557729941292,0.809531366405106,2.46087288013171
2,0.668101761252446,0.810174039034672,2.46123875895749
2,0.670645792563601,0.810942155753367,2.46167605413728
2,0.673189823874755,0.811870031863182,2.46220430165539
2,0.67573385518591,0.812995539574043,2.46284506247312
2,0.678277886497065,0.814408661344576,2.46364956434592
2,0.680821917808219,0.816155171747226,2.46464386711522
2,0.683365949119374,0.81826375517151,2.46584430104042
2,0.685909980430528,0.820783635475085,2.46727888966946
2,0.688454011741683,0.823763906693815,2.46897558264165
2,0.690998043052838,0.827252838061561,2.47096186002974
2,0.693542074363992,0.831365494403918,2.47330322918744
2,0.696086105675147,0.836172102467013,2.47603967078023
2,0.698630136986301,0.84163455611082,2.47914949066848
2,0.701174168297456,0.847779884356617,2.48264807669681
2,0.703718199608611,0.854628216420299,2.48654688859375
2,0.706262230919765,0.862192241293583,2.49085315030689
2,0.70880626223092,0.870522116213625,2.49559541676481
2,0.711350293542074,0.879683316781781,2.50081096376709
2,0.713894324853229,0.88952593733149,2.50641444878205
2,0.716438356164384,0.900016848885749,2.51238701120998
2,0.718982387475538,0.911114856225279,2.51870519827295
2,0.721526418786693,0.922771190039078,2.5253412452002
2,0.724070450097847,0.934937253457295,2.53226748539311
2,0.726614481409002,0.94761206398635,2.53948335950999
2,0.729158512720157,0.960612965525065,2.54688487992676
2,0.731702544031311,0.973866454296499,2.55443020033727
2,0.734246575342466,0.987298524100905,2.56207718840195
2,0.736790606653621,1.00083568679678,2.56978400671606
2,0.739334637964775,1.01440598805459,2.57750969108666
2,0.74187866927593,1.02791247120686,2.58519904328369
2,0.744422700587084,1.04128297031179,2.59281097864162
2,0.746966731898239,1.05446809087963,2.60031737647024
2,0.749510763209393,1.06742431704745,2.60769346283007
2,0.752054794520548,1.08011600309803,2.61491894432048
2,0.754598825831703,1.09251577765318,2.6219782381902
2,0.757142857142857,1.10455388059868,2.62883162943118
2,0.759686888454012,1.11625271225393,2.63549187072989
2,0.762230919765166,1.12764716190213,2.64197882484286
2,0.764774951076321,1.13875673473492,2.64830359623648
2,0.767318982387476,1.14960894562035,2.65448184935196
2,0.76986301369863,1.16023892735744,2.66053358558137
2,0.772407045009785,1.17067711753904,2.66647613329724
2,0.774951076320939,1.18099920847475,2.67235258475538
2,0.777495107632094,1.1912866917763,2.67820933380211
2,0.780039138943249,1.20160297585832,2.68408247937058
2,0.782583170254403,1.21201377981465,2.69000943588265
2,0.785127201565558,1.22258633723394,2.69602847997457
2,0.787671232876712,1.23341061102685,2.70219082827298
2,0.790215264187867,1.24461249974347,2.70856815586026
2,0.792759295499022,1.25621378639394,2.71517286398365
2,0.795303326810176,1.26827186709308,2.72203762872445
2,0.797847358121331,1.28083896407743,2.72919218063242
2,0.800391389432485,1.29396143692651,2.73666291259832
2,0.80293542074364,1.30769264992131,2.74448020534723
2,0.805479452054795,1.32219449435038,2.75273622492425
2,0.808023483365949,1.33735028159789,2.76136453953847
2,0.810567514677104,1.3531633270061,2.77036703664158
2,0.813111545988258,1.36962764049749,2.77974030603306
2,0.815655577299413,1.38672792038656,2.78947563633722
2,0.818199608610568,1.40443957405122,2.79955902677158
2,0.820743639921722,1.42283493201235,2.81003165569793
2,0.823287671232877,1.44174179306281,2.82079548754953
2,0.825831702544031,1.4610850636791,2.83180777096441
2,0.828375733855186,1.48079766089709,2.84303031505814
2,0.83091976516634,1.50080688850799,2.85442173327976
2,0.833463796477495,1.52103517372959,2.86593786280493
2,0.83600782778865,1.54140195574007,2.87753283969368
2,0.838551859099804,1.56177598152955,2.88913194052552
2,0.841095890410959,1.58206259193792,2.90068127506031
2,0.843639921722114,1.60217704185393,2.91213259720762
2,0.846183953033268,1.62203671848217,2.92343887482202
2,0.848727984344423,1.6415619292638,2.93455473827283
2,0.851272015655577,1.66061601170586,2.94540238447626
2,0.853816046966732,1.67910014581366,2.95592555439472
2,0.856360078277887,1.69700763885464,2.96612043780039
2,0.858904109589041,1.7142887711908,2.97595872889351
2,0.861448140900196,1.73090118066879,2.98541631055097
2,0.86399217221135,1.74681006666017,2.99447337048812
2,0.866536203522505,1.76193405543193,3.00308358196797
2,0.869080234833659,1.77618209117734,3.01119510616915
2,0.871624266144814,1.78967437825618,3.01887637642456
2,0.874168297455969,1.80241661891992,3.02613063907296
2,0.876712328767123,1.81442112872009,3.03296490545938
2,0.879256360078278,1.82570645029974,3.03938973206335
2,0.881800391389433,1.83628035518183,3.04540954327695
2,0.884344422700587,1.84606346297793,3.05097914719069
2,0.886888454011742,1.85524269345049,3.05620495876618
2,0.889432485322896,1.86385999293876,3.06111085840013
2,0.891976516634051,1.87195947532537,3.06572196048957
2,0.894520547945206,1.87958692189804,3.07006432869898
2,0.89706457925636,1.88678928477929,3.07416469325875
2,0.899608610567515,1.89354852575518,3.07801278486501
2,0.902152641878669,1.89999855500249,3.08168483968524
2,0.904696673189824,1.90619216698902,3.08521091404519
2,0.907240704500978,1.91217251188314,3.08861557369139
2,0.909784735812133,1.91798057492644,3.09192215185974
2,0.912328767123288,1.92365487303892,3.09515257655031
2,0.914872798434442,1.92922227603272,3.09832214496864
2,0.917416829745597,1.93473387594574,3.10145994423308
2,0.919960861056752,1.94021980060136,3.10458312636183
2,0.922504892367906,1.94569985670424,3.10770296747514
2,0.925048923679061,1.95118962706487,3.11082833899545
2,0.927592954990215,1.95670033975875,3.11396563315872
2,0.93013698630137,1.9622419494736,3.11712051725073
2,0.932681017612524,1.96781259441884,3.12029193133874
2,0.935225048923679,1.97340009006476,3.12347293866955
2,0.937769080234834,1.97899072647436,3.12665573406302
2,0.940313111545988,1.9845661859887,3.12982988912491
2,0.942857142857143,1.99010363764939,3.1329824060024
2,0.945401174168297,1.99556722024336,3.13609286861128
2,0.947945205479452,2.00089965112088,3.13912866546686
2,0.950489236790607,2.00607199503389,3.14207332349389
2,0.953033268101761,2.01104133016494,3.14490240694789
2,0.955577299412916,2.01576225095075,3.14759006606738
2,0.958121330724071,2.02018726356476,3.15010926222539
2,0.960665362035225,2.02425499303338,3.15242505414353
2,0.96320939334638,2.02782326114303,3.15445649859277
2,0.965753424657534,2.03091428364427,3.15621624318306
2,0.968297455968689,2.03347921169623,3.1576764778666
2,0.970841487279843,2.03547110001029,3.15881047630359
2,0.973385518590998,2.03684541149425,3.15959288316032
2,0.975929549902153,2.0375605194247,3.16
2,0.978473581213307,2.03741361622472,3.15991636679728
2,0.981017612524462,2.03650887949301,3.15940129271787
2,0.983561643835617,2.03483670733077,3.15844931132163
2,0.986105675146771,2.03238108140863,3.15705130324162
2,0.988649706457926,2.02913199702154,3.15520157271676
2,0.99119373776908,2.02508564315027,3.1528979501024
2,0.993737769080235,2.02010990552858,3.15006522165771
2,0.99628180039139,2.01431112493224,3.14676392806292
2,0.998825831702544,2.00776341627288,3.1430362635482
2,1.0013698630137,2.00049553569287,3.13889859922244
2,1.00391389432485,1.99254123398805,3.13437014969192
2,1.00645792563601,1.9839388000083,3.12947271311451
2,1.00900195694716,1.97466229201047,3.12419152064199
2,1.01154598825832,1.96478971382337,3.11857098049712
2,1.01409001956947,1.95443653516735,3.11267683054354
2,1.01663405088063,1.94365159594372,3.10653687573967
2,1.01917808219178,1.93248277521966,3.10017837403315
2,1.02172211350294,1.92097630273664,3.09362764439688
2,1.02426614481409,1.90915679398268,3.08689870063109
2,1.02681017612524,1.89705984119665,3.08001180569078
2,1.0293542074364,1.88476170325017,3.0730103743802
2,1.03189823874755,1.87228790116995,3.06590893603021
2,1.03444227005871,1.85965897876272,3.05871918639935
2,1.03698630136986,1.84689056407975,3.05145002266603
2,1.03953033268102,1.83398934286752,3.04410525108083
2,1.04207436399217,1.82094029132203,3.0366763184683
2,1.04461839530333,1.80776796547455,3.02917720477945
2,1.04716242661448,1.79446886477221,3.02160591712069
2,1.04970645792564,1.78103850149926,3.01395990059843
2,1.05225048923679,1.76747213093943,3.00623645400659
2,1.05479452054795,1.7537654834234,2.99843314658724
2,1.0573385518591,1.73988413734462,2.99053038183603
2,1.05988258317025,1.72586139071313,2.98254711658454
2,1.06242661448141,1.71170688827958,2.97448884166883
2,1.06497064579256,1.69743251948982,2.96636232584843
2,1.06751467710372,1.6830543163822,2.95817669629494
2,1.07005870841487,1.66859241932594,2.94994341908656
2,1.07260273972603,1.65406847497771,2.94167481784339
2,1.07514677103718,1.63952951437588,2.93339766772327
2,1.07769080234834,1.62501055019013,2.92513190172765
2,1.08023483365949,1.61054327303163,2.91689556158272
2,1.08277886497065,1.59615821711866,2.90870603067065
2,1.0853228962818,1.58188376852526,2.90057946941738
2,1.08786692759296,1.56776607308526,2.89254214902651
2,1.09041095890411,1.55382488122451,2.88460531357829
2,1.09295499021526,1.54004959758915,2.87676293105042
2,1.09549902152642,1.52643587531123,2.86901252673514
2,1.09804305283757,1.51297044456992,2.86134654601407
2,1.10058708414873,1.4996308238248,2.85375218996093
2,1.10313111545988,1.48638738588572,2.84621259157214
2,1.10567514677104,1.47317555651007,2.83869098819906
2,1.10821917808219,1.45992058622868,2.83114482435272
2,1.11076320939335,1.44655496411624,2.82353566550682
2,1.1133072407045,1.43300595370618,2.81582210219136
2,1.11585127201566,1.4191967703858,2.80796042029336
2,1.11839530332681,1.40503091390084,2.79989568142258
2,1.12093933463796,1.39032653421647,2.79152435685516
2,1.12348336594912,1.37507728412894,2.78284283307567
2,1.12602739726027,1.35921380364708,2.77381162286938
2,1.12857142857143,1.34267386224857,2.76439529788696
2,1.13111545988258,1.32540345287252,2.75456311146342
2,1.13365949119374,1.30735785265769,2.74428960250521
2,1.13620352250489,1.28831270133638,2.73344704086245
2,1.13874755381605,1.26843068287883,2.72212804386045
2,1.1412915851272,1.2477249254345,2.71034008546293
2,1.14383561643836,1.22621299258679,2.69809316476268
2,1.14637964774951,1.20392394317785,2.68540382519809
2,1.14892367906067,1.18089787174513,2.67229489291985
2,1.15146771037182,1.15707882002702,2.65873451042834
2,1.15401174168297,1.13264234899184,2.64482262603002
2,1.15655577299413,1.10770159660678,2.63062365010226
2,1.15909980430528,1.08233620094722,2.61618292125785
2,1.16164383561644,1.0566287288478,2.60154744547638
2,1.16418786692759,1.03066353657728,2.58676524747702
2,1.16673189823875,1.00451878165129,2.57188082297771
2,1.1692759295499,0.978318404639823,2.55696473236663
2,1.17181996086106,0.952155251270927,2.54206983348211
2,1.17436399217221,0.926101058982931,2.52723696703915
2,1.17690802348337,0.900222301488882,2.51250397707055
2,1.17945205479452,0.874579797809675,2.49790548834627
2,1.18199608610568,0.849259790575455,2.48349059950655
2,1.18454011741683,0.824347869159716,2.46930803728729
2,1.18708414872798,0.799833783453206,2.45535196621678
2,1.18962818003914,0.775746096479065,2.44163864745956
2,1.19217221135029,0.752108230578469,2.42818141554753
2,1.19471624266145,0.728938865588062,2.41499090506568
2,1.1972602739726,0.706273018997266,2.4020870517594
2,1.19980430528376,0.684199878888739,2.38952063113935
2,1.20234833659491,0.662628901348805,2.3772400958091
2,1.20489236790607,0.641563132055124,2.36524717969804
2,1.20743639921722,0.621004544235779,2.35354300618118
2,1.20998043052838,0.600954365112807,2.34212827392616
2,1.21252446183953,0.581413390009496,2.33100343571706
2,1.21506849315068,0.562501589988992,2.32023679206911
2,1.21761252446184,0.544104093882231,2.30976294587883
2,1.22015655577299,0.526219872298786,2.29958131110576
2,1.22270058708415,0.508850766217426,2.28969293583431
2,1.2252446183953,0.491998762262826,2.28009895106626
2,1.22778864970646,0.475665876277427,2.27080050443734
2,1.23033268101761,0.459951332573943,2.26185408516672
2,1.23287671232877,0.444786259723029,2.25322048418193
2,1.23542074363992,0.43014288352241,2.24488388940068
2,1.23796477495108,0.4160191322845,2.23684312139414
2,1.24050880626223,0.402411370190114,2.22909611026049
2,1.24305283757339,0.389314229784466,2.22163980026345
2,1.24559686888454,0.376788372924554,2.21450872669828
2,1.24814090019569,0.364797685196868,2.20768232933167
2,1.25068493150685,0.353278133687025,2.20112415369761
2,1.253228962818,0.3422131041829,2.19482474118818
2,1.25577299412916,0.331583963641528,2.18877348385842
2,1.25831702544031,0.321370173620034,2.1829586890035
2,1.26086105675147,0.311582556995225,2.17738651817641
2,1.26340508806262,0.302204860705902,2.17204771837542
2,1.26594911937378,0.293154049801268,2.16689501711855
2,1.26849315068493,0.284403540119826,2.16191327982353
2,1.27103718199609,0.275926656910201,2.15708732033452
2,1.27358121330724,0.267696902419132,2.15240205326214
2,1.2761252446184,0.259696802552434,2.14784753046053
2,1.27866927592955,0.251920114636879,2.14342019792437
2,1.2812133072407,0.244302537169522,2.13908344827797
2,1.28375733855186,0.23682395432318,2.1348258294151
2,1.28630136986301,0.22946630291084,2.13063705781447
2,1.28884540117417,0.222213703276061,2.12650809305679
2,1.29138943248532,0.215052582993144,2.12243120824823
2,1.29393346379648,0.207988392313989,2.1184095062621
2,1.29647749510763,0.200994243648092,2.1144276797715
2,1.29902152641879,0.194067255700372,2.11048408843139
2,1.30156555772994,0.187206962818583,2.10657846714211
2,1.3041095890411,0.180415119293649,2.10271181463593
2,1.30665362035225,0.173695580651322,2.09888632589545
2,1.30919765166341,0.167071602032411,2.09511524026404
2,1.31174168297456,0.160543550202689,2.09139876654447
2,1.31428571428571,0.154117909542888,2.08774059634814
2,1.31682974559687,0.147805692347623,2.08414699906516
2,1.31937377690802,0.141618360318155,2.08062449993654
2,1.32191780821918,0.135567594030913,2.07717974881073
2,1.32446183953033,0.129688653082469,2.07383281926671
2,1.32700587084149,0.123989673137532,2.07058834300546
2,1.32954990215264,0.118465737312818,2.0674435208048
2,1.3320939334638,0.113124928876113,2.06440295453572
2,1.33463796477495,0.10797397895607,2.06147047628524
2,1.33718199608611,0.103018160485953,2.05864908797774
2,1.33972602739726,0.0982805569867041,2.05595193125197
2,1.34227005870841,0.0937716355180178,2.0533849650913
2,1.34481409001957,0.0894614373161782,2.05093113372459
2,1.34735812133072,0.0853466775160691,2.04858856705105
2,1.34990215264188,0.0814226856349977,2.04635460612638
2,1.35244618395303,0.0776835228403889,2.04422586992424
2,1.35499021526419,0.074130390954427,2.04220304265191
2,1.35753424657534,0.070774781129314,2.04029266631706
2,1.3600782778865,0.0675739770004513,2.03847042214121
2,1.36262230919765,0.0645185641227444,2.03673095040314
2,1.36516634050881,0.0615992000881618,2.03506893239296
2,1.36771037181996,0.0588067665671789,2.0334791769705
2,1.37025440313112,0.056132842231518,2.03195688980416
2,1.37279843444227,0.0535921116524775,2.03051043094142
2,1.37534246575342,0.0511503608498554,2.02912032208132
2,1.37788649706458,0.0488020783390312,2.02778342549023
2,1.38043052837573,0.0465426360632526,2.02649710637729
2,1.38297455968689,0.0443682656989191,2.02525921940482
2,1.38551859099804,0.0422760294866358,2.02406809208217
2,1.3880626223092,0.040279003629782,2.02293116879971
2,1.39060665362035,0.0383636964421232,2.02184076862926
2,1.39315068493151,0.0365261341208088,2.02079462925209
2,1.39569471624266,0.034766010720487,2.019792576491
2,1.39823874755382,0.0330830829983672,2.01883447186587
2,1.40078277886497,0.0314770629604295,2.01792015141931
2,1.40332681017613,0.0299585598867717,2.01705565510195
2,1.40587084148728,0.0285217243984245,2.01623765281412
2,1.40841487279843,0.0271578325342769,2.01546117793284
2,1.41095890410959,0.0258645410013177,2.0147248964021
2,1.41350293542074,0.0246389753650691,2.01402717178263
2,1.4160469667319,0.0234777384377186,2.01336607002743
2,1.41859099804305,0.0223823463752853,2.0127424542966
2,1.42113502935421,0.0213481694260376,2.01215368883433
2,1.42367906066536,0.0203619239461966,2.01159221115271
2,1.42622309197652,0.0194184596519571,2.0110550891527
2,1.42876712328767,0.0185126240130576,2.01053938945637
2,1.43131115459883,0.0176393501230097,2.01004222743208
2,1.43385518590998,0.0167949119741146,2.00956148183293
2,1.43639921722114,0.0159760932756197,2.00909532159808
2,1.43894324853229,0.0151743247146744,2.00863886814709
2,1.44148727984344,0.0143866739052585,2.00819045204842
2,1.4440313111546,0.0136108192751374,2.00774875161186
2,1.44657534246575,0.0128450643261011,2.007312801007
2,1.44911937377691,0.0120884108174826,2.0068820319272
2,1.45166340508806,0.0113426327255344,2.00645745431175
2,1.45420743639922,0.0106065501170448,2.00603839641497
2,1.45675146771037,0.00988151403507125,2.00562562739678
2,1.45929549902153,0.00916924983639345,2.00522012951705
2,1.46183953033268,0.00847179269654404,2.00482306141796
2,1.46438356164384,0.00779142256553979,2.00443572109386
2,1.46692759295499,0.00713524822686876,2.00406215563379
2,1.46947162426614,0.00650344385656545,2.0037024641976
2,1.4720156555773,0.00589752939604531,2.00335751210047
2,1.47455968688845,0.00531962787797573,2.0030285080024
2,1.47710371819961,0.00477162406435342,2.00271652491393
2,1.47964774951076,0.0042551283125843,2.0024224796248
2,1.48219178082192,0.00377657916960973,2.00215003765286
2,1.48473581213307,0.00333483326751877,2.00189854806934
2,1.48727984344423,0.00292716980190093,2.00166646189786
2,1.48982387475538,0.00255338785997963,2.00145366475711
2,1.49236790606654,0.0022129710922776,2.00125986268509
2,1.49491193737769,0.00190510696662397,2.00108459310053
2,1.49745596868885,0.00163178661456116,2.00092898957103
2,1.5,0.00139175692825863,2.00079233869197
3,0.2,2.21001959395581e-10,3.00000000010295
3,0.202544031311155,4.19420532677382e-10,3.00000000019539
3,0.205088062622309,7.80530900976566e-10,3.00000000036361
3,0.207632093933464,1.4238762774636e-09,3.00000000066332
3,0.210176125244618,2.54525211758985e-09,3.00000000118572
3,0.212720156555773,4.45631804859851e-09,3.00000000207599
3,0.215264187866928,8.00765405757005e-09,3.0000000037304
3,0.217808219178082,1.42488048247952e-08,3.00000000663786
3,0.220352250489237,2.49129293253581e-08,3.00000001160578
3,0.222896281800391,4.2800376995819e-08,3.00000001993871
3,0.225440313111546,7.22535633549902e-08,3.00000003365959
3,0.227984344422701,1.19862757768097e-07,3.00000005583851
3,0.230528375733855,1.95417070063706e-07,3.00000009103577
3,0.23307240704501,3.13150884845512e-07,3.0000001458825
3,0.235616438356164,5.07380789015031e-07,3.00000023636522
3,0.238160469667319,8.15204811211712e-07,3.00000037976618
3,0.240704500978474,1.28878599434986e-06,3.00000060038573
3,0.243248532289628,2.00521019984791e-06,3.0000009341346
3,0.245792563600783,3.07117579456526e-06,3.00000143071863
3,0.248336594911937,4.63164079899187e-06,3.00000215766703
3,0.250880626223092,6.88004608105712e-06,3.00000320509497
3,0.253424657534247,1.00701929469502e-05,3.00000469123671
3,0.255968688845401,1.47491443455423e-05,3.00000687094356
3,0.258512720156556,2.14168648885042e-05,3.0000099771259
3,0.26105675146771,3.06404843853946e-05,3.00001427398323
3,0.263600782778865,4.32031869355793e-05,3.00002012636478
3,0.26614481409002,6.00564696916568e-05,3.00002797752902
3,0.268688845401174,8.23349344329229e-05,3.0000383560344
3,0.271232876712329,0.000111367125387937,3.00005188078817
3,0.273776908023483,0.000148681233779532,3.00006926370388
3,0.276320939334638,0.000197304700043626,3.00009191512587
3,0.278864970645793,0.000259308731043439,3.00012079993355
3,0.281409001956947,0.000336195227495121,3.00015661779292
