"cluster","gene","percentage_detected","z_score","category"
"Glut_L56_NPSR1","ADGRL4",38.090304857248,0.0785992504146263,"Glut"
"Glut_L5_RORB_THEMIS_ADGRL4","ADGRL4",72.3237483985936,1.78999812241233,"Glut"
"Glut_L5_RORB_FSHR","ADGRL4",45.5995620996959,0.147521184111207,"Glut"
"Glut_L5_RORB_COL22A1","ADGRL4",28.8880583864121,0.0866953330379068,"Glut"
"Glut_L5_RORB_CLMP_CACNG5","ADGRL4",30.17215330285,0.310768995198843,"Glut"
"Glut_L23_RORB_CUX2_SYT2","ADGRL4",37.4293890613226,-0.016491147393755,"Glut"
"Glut_L23_RORB_CUX2_CCDC68","ADGRL4",38.2278876820502,0.337218460941465,"Glut"
"Glut_L23_RORB_CUX2","ADGRL4",33.2781132703271,0.103626511979194,"Glut"
"Glut_L23_CUX2_LINC01500","ADGRL4",44.874773434907,0.713932506114254,"Glut"
"Gaba_VIP","ADGRL4",6.56621956915115,-0.529619956766569,"Gaba"
"Gaba_SST_PRKG2","ADGRL4",8.01623169365556,-0.344611204838956,"Gaba"
"Gaba_SST_CHODL","ADGRL4",4.84257017522326,-0.913562736739334,"Gaba"
"Gaba_PVALB_SLCO4C1","ADGRL4",4.53095178867567,-0.812960319321051,"Gaba"
"Gaba_PVALB_GULP1_GRIK3","ADGRL4",2.4250985018747,-0.680579131161349,"Gaba"
"Gaba_PVALB_COL15A1","ADGRL4",2.2864862420726,-0.938061181897536,"Gaba"
"Gaba_NDNF_RELN","ADGRL4",4.42975449388713,-0.384165433229187,"Gaba"
"Gaba_LAMP5_ROR2_LCP2","ADGRL4",3.41087939179105,-0.462517824415177,"Gaba"
"Astro_WIF1_COX8A","ADGRL4",6.92207512226252,-0.384263212838025,"Astro"
"Astro_SERPINH1","ADGRL4",7.11186896370843,-0.519352048039748,"Astro"
"Astro_CTX_WIF1_VAV3","ADGRL4",2.70098522132109,-0.451060350926374,"Astro"
"Astro_CTX_SMAD9_RERG","ADGRL4",3.23448279221113,-0.910853671569315,"Astro"
"Astro_CD44_KCNQ3","ADGRL4",5.58594211771799,-0.573754810756738,"Astro"
"Astro_CD44_CCDC85A","ADGRL4",4.65535716199291,-0.354457446750284,"Astro"
"Vasc_Peri_PDGFRB","NPSR1",10.7307933199835,-0.615197431206892,"Vasc"
"Vasc_Fib_GPC3","NPSR1",2.42806544066089,-0.848732216552527,"Vasc"
"Vasc_Cap_MFSD2A","NPSR1",26.4856880245434,-0.247313620815145,"Vasc"
"Opc_PDGFRa","NPSR1",4.36570281840126,-0.513829090472816,"Opc"
"Olig_SGCZ","NPSR1",6.83285677157216,-0.792648372225881,"Olig"
"Olig_PTPRE","NPSR1",2.43190504237455,-0.75083192005958,"Olig"
"Olig_EPHB2","NPSR1",3.94834155553121,-0.847348528485303,"Olig"
"Olig_ARHGAP24","NPSR1",5.45468303045047,-0.746865705046523,"Olig"
"Micro_PRDM11","NPSR1",5.03916351244389,-0.486795076505971,"Micro"
"Micro_HSPA6","NPSR1",6.52818797490445,-0.573125084476407,"Micro"
"Micro_GPNMB","NPSR1",3.4607826547322,-0.818510813030067,"Micro"
"Micro_FCGR1B","NPSR1",5.61879425884534,-0.253812499637206,"Micro"
"Micro_CR1","NPSR1",5.86564145735719,-0.438759930285488,"Micro"
"Micro_CD83_WIPF1","NPSR1",37.3739669304934,-0.0861764926624077,"Micro"
"Micro_CD74_BTF","NPSR1",2.11573022576521,-0.416384345909351,"Micro"
"Glut_L6b_CTGF","NPSR1",42.6256166500608,-0.372385938342167,"Glut"
"Glut_L6_THEMIS_POSTN","NPSR1",42.09702629454,0.242003542927082,"Glut"
"Glut_L6_SULF1_SGCZ","NPSR1",43.732747163778,0.310701003991091,"Glut"
"Glut_L6_RORB_THEMIS_PXDN","NPSR1",46.2745186650657,0.775321729547524,"Glut"
"Glut_L56_NPSR1","NPSR1",82,1.63959025324113,"Glut"
"Glut_L5_RORB_THEMIS_ADGRL4","NPSR1",47.1974663455022,0.13748790910776,"Glut"
"Glut_L5_RORB_FSHR","NPSR1",39.4248468201831,0.597446506790266,"Glut"
"Glut_L5_RORB_COL22A1","NPSR1",40.2716722287108,0.130853480601615,"Glut"
"Glut_L5_RORB_CLMP_CACNG5","NPSR1",45.8809249962131,0.266414940452733,"Glut"
"Glut_L23_RORB_CUX2_SYT2","NPSR1",39.4401681286065,0.0443790242119489,"Glut"
"Glut_L23_RORB_CUX2_CCDC68","NPSR1",75.1524264582579,0.986647745504512,"Glut"
"Glut_L23_RORB_CUX2","NPSR1",25.9433493558466,-0.458642436444364,"Glut"
"Glut_L23_CUX2_LINC01500","NPSR1",82,1.2231550487872,"Glut"
"Gaba_VIP","NPSR1",5.43892818282013,-0.613780486441554,"Gaba"
"Gaba_SST_PRKG2","NPSR1",5.00418725203775,-0.426554847754289,"Gaba"
"Gaba_SST_CHODL","NPSR1",4.86017015923764,-0.491986157229765,"Gaba"
"Gaba_PVALB_SLCO4C1","NPSR1",5.19933031703142,-1.03145290844534,"Gaba"
"Gaba_PVALB_GULP1_GRIK3","NPSR1",4.98961256924215,-0.415981237782902,"Gaba"
"Gaba_PVALB_COL15A1","NPSR1",8.24744062960961,-0.423993514023243,"Gaba"
"Gaba_NDNF_RELN","NPSR1",31.4685311325246,0.492097055137501,"Gaba"
"Gaba_LAMP5_ROR2_LCP2","NPSR1",3.40439369609016,-0.358052039698379,"Gaba"
"Astro_WIF1_COX8A","NPSR1",35.0982313168145,-0.5502564391163,"Astro"
"Astro_SERPINH1","NPSR1",2.52302481000699,-0.0392140847064967,"Astro"
"Astro_CTX_WIF1_VAV3","NPSR1",9.37759409407062,-0.427009700096195,"Astro"
"Astro_CTX_SMAD9_RERG","NPSR1",2.19063069915913,-0.369723937934598,"Astro"
"Astro_CD44_KCNQ3","NPSR1",6.40177828742869,-1.04658904028654,"Astro"
"Astro_CD44_CCDC85A","NPSR1",4.46717630196066,-0.898722500990869,"Astro"
"Vasc_Peri_PDGFRB","PXDN",25.7119481864956,0.168245573484594,"Vasc"
"Vasc_Fib_GPC3","PXDN",4.21368849929347,-0.643087812517747,"Vasc"
"Vasc_Cap_MFSD2A","PXDN",7.68822891643281,-0.861028942089884,"Vasc"
"Opc_PDGFRa","PXDN",9.15281525804087,-0.591679566378362,"Opc"
"Olig_SGCZ","PXDN",2.7447394997838,-0.761284014818544,"Olig"
"Olig_PTPRE","PXDN",3.5503819889326,-0.71259540464506,"Olig"
"Olig_EPHB2","PXDN",5.97664423434168,-0.337430823496993,"Olig"
"Olig_ARHGAP24","PXDN",8.05767697550831,-0.740549294498647,"Olig"
"Micro_PRDM11","PXDN",7.60974034279701,-0.495244159990295,"Micro"
"Micro_HSPA6","PXDN",5.55038249227451,-0.712167404727903,"Micro"
"Micro_GPNMB","PXDN",2.42931010402867,-0.978128905564484,"Micro"
"Micro_FCGR1B","PXDN",4.49083296144662,-0.480939335158493,"Micro"
"Micro_CR1","PXDN",6.12301760098491,-0.920371843286188,"Micro"
"Micro_CD83_WIPF1","PXDN",4.7554415082932,-0.331990359267126,"Micro"
"Micro_CD74_BTF","PXDN",4.43017383486663,-0.590077134829465,"Micro"
"Glut_L6b_CTGF","PXDN",35.2563546526229,0.13751939773746,"Glut"
"Glut_L6_THEMIS_POSTN","PXDN",36.9065525535314,0.102908593305618,"Glut"
"Glut_L6_SULF1_SGCZ","PXDN",32.6763558034217,0.359069936631117,"Glut"
"Glut_L6_RORB_THEMIS_PXDN","PXDN",59.4974303150587,0.783088669502169,"Glut"
"Glut_L56_NPSR1","PXDN",34.0850094044977,0.127686938251997,"Glut"
"Glut_L5_RORB_THEMIS_ADGRL4","PXDN",30.1882261030433,0.35837986736587,"Glut"
"Glut_L5_RORB_FSHR","PXDN",43.211807950531,0.170188890258025,"Glut"
"Glut_L5_RORB_COL22A1","PXDN",34.3815235549461,0.351857917682904,"Glut"
"Glut_L5_RORB_CLMP_CACNG5","PXDN",45.5630987206251,-0.298363866731636,"Glut"
"Glut_L23_RORB_CUX2_SYT2","PXDN",37.623897117362,0.122980423739733,"Glut"
"Glut_L23_RORB_CUX2_CCDC68","PXDN",26.7053778167683,0.408978549227673,"Glut"
"Glut_L23_RORB_CUX2","PXDN",26.2467296791709,-0.113817190861879,"Glut"
"Glut_L23_CUX2_LINC01500","PXDN",40.9780077140166,0.401446231029418,"Glut"
"Gaba_VIP","PXDN",3.00079325567839,-0.679947150593179,"Gaba"
"Gaba_SST_PRKG2","PXDN",4.82208623076356,-0.520963060419398,"Gaba"
"Gaba_SST_CHODL","PXDN",5.6994501988023,-0.869162468399079,"Gaba"
"Gaba_PVALB_SLCO4C1","PXDN",4.22403366357768,-0.589413951770181,"Gaba"
"Gaba_PVALB_GULP1_GRIK3","PXDN",31.598108827187,0.679047208079135,"Gaba"
"Gaba_PVALB_COL15A1","PXDN",2.83292454210582,-0.590335610196054,"Gaba"
"Gaba_NDNF_RELN","PXDN",3.21929021597163,-0.405466866263982,"Gaba"
"Gaba_LAMP5_ROR2_LCP2","PXDN",2.42842125424833,-0.530537790374316,"Gaba"
"Astro_WIF1_COX8A","PXDN",5.64255848008531,-0.489119837817157,"Astro"
"Astro_SERPINH1","PXDN",5.54901916189245,-0.40905179890947,"Astro"
"Astro_CTX_WIF1_VAV3","PXDN",3.26648962898127,-0.964939555734583,"Astro"
"Astro_CTX_SMAD9_RERG","PXDN",2.13900154150428,-0.569826446066141,"Astro"
"Astro_CD44_KCNQ3","PXDN",4.1941053921713,-0.738614085695162,"Astro"
"Astro_CD44_CCDC85A","PXDN",2.68192277689382,-0.327627557223689,"Astro"
"Vasc_Peri_PDGFRB","SGCZ",6.33436288011499,-0.274087483524381,"Vasc"
"Vasc_Fib_GPC3","SGCZ",2.22827832359564,-0.784577477073155,"Vasc"
"Vasc_Cap_MFSD2A","SGCZ",2.07026588941177,-0.262014830275571,"Vasc"
"Opc_PDGFRa","SGCZ",40.0215504914976,-0.445460983657292,"Opc"
"Olig_SGCZ","SGCZ",72.9027337572134,1.27706772002805,"Olig"
"Olig_PTPRE","SGCZ",42.282606055837,-0.404802636280844,"Olig"
"Olig_EPHB2","SGCZ",42.1239032773483,0.777830879640574,"Olig"
"Olig_ARHGAP24","SGCZ",31.4652526751708,0.815591726118396,"Olig"
"Micro_PRDM11","SGCZ",4.71682127527551,-0.725612575110712,"Micro"
"Micro_HSPA6","SGCZ",3.60399444929104,-0.729179939518164,"Micro"
"Micro_GPNMB","SGCZ",5.65044538723466,-0.563476138817995,"Micro"
"Micro_FCGR1B","SGCZ",3.73765637726204,-0.990174412918942,"Micro"
"Micro_CR1","SGCZ",7.97314797286364,-0.385895773625713,"Micro"
"Micro_CD83_WIPF1","SGCZ",19.1264084299498,0.248486350673525,"Micro"
"Micro_CD74_BTF","SGCZ",5.40801762807299,-0.565607216841741,"Micro"
"Glut_L6b_CTGF","SGCZ",32.6136986314248,0.731708104805588,"Glut"
"Glut_L6_THEMIS_POSTN","SGCZ",34.6869400521802,0.688212872831858,"Glut"
"Glut_L6_SULF1_SGCZ","SGCZ",53.8456336120125,1.09029934194736,"Glut"
"Glut_L6_RORB_THEMIS_PXDN","SGCZ",33.6911010878058,0.668307179567398,"Glut"
"Glut_L56_NPSR1","SGCZ",31.2681963470329,0.413796001291118,"Glut"
"Glut_L5_RORB_THEMIS_ADGRL4","SGCZ",33.932495046876,-0.183811422983849,"Glut"
"Glut_L5_RORB_FSHR","SGCZ",38.6020017974668,0.486036176683092,"Glut"
"Glut_L5_RORB_COL22A1","SGCZ",45.4434596721071,0.942842761956157,"Glut"
"Glut_L5_RORB_CLMP_CACNG5","SGCZ",29.5405950171825,0.790992356877253,"Glut"
"Glut_L23_RORB_CUX2_SYT2","SGCZ",41.5234935322535,0.544693263227515,"Glut"
"Glut_L23_RORB_CUX2_CCDC68","SGCZ",39.9951072808103,0.77483921168106,"Glut"
"Glut_L23_RORB_CUX2","SGCZ",48.4306072194711,0.753032677614333,"Glut"
"Glut_L23_CUX2_LINC01500","SGCZ",42.6695702725954,-0.0107318178821687,"Glut"
"Gaba_VIP","SGCZ",2.69111022193248,-0.308548089135181,"Gaba"
"Gaba_SST_PRKG2","SGCZ",3.26264687648334,-0.764408971642285,"Gaba"
"Gaba_SST_CHODL","SGCZ",6.49975702786106,-0.407427058106084,"Gaba"
"Gaba_PVALB_SLCO4C1","SGCZ",5.72651749617837,-1.12089113146216,"Gaba"
"Gaba_PVALB_GULP1_GRIK3","SGCZ",2.15004794874081,-0.630810864903322,"Gaba"
"Gaba_PVALB_COL15A1","SGCZ",3.5891237224447,-0.658697045799653,"Gaba"
"Gaba_NDNF_RELN","SGCZ",6.34221872529458,-0.68207170732071,"Gaba"
"Gaba_LAMP5_ROR2_LCP2","SGCZ",8.68902501294344,-0.918500305608065,"Gaba"
"Astro_WIF1_COX8A","SGCZ",4.75907274364524,-0.441047048654895,"Astro"
"Astro_SERPINH1","SGCZ",4.74223956947609,-1.11096530113864,"Astro"
"Astro_CTX_WIF1_VAV3","SGCZ",3.38408609559405,-0.589399295586607,"Astro"
"Astro_CTX_SMAD9_RERG","SGCZ",3.76249939408757,-0.523503205717909,"Astro"
"Astro_CD44_KCNQ3","SGCZ",6.93274592895543,-0.849187020475106,"Astro"
"Astro_CD44_CCDC85A","SGCZ",7.81932973533125,-0.517995490832486,"Astro"
"Vasc_Peri_PDGFRB","POSTN",3.89616156730809,-0.512464953550877,"Vasc"
"Vasc_Fib_GPC3","POSTN",7.8887274041267,-0.301695801869875,"Vasc"
"Vasc_Cap_MFSD2A","POSTN",5.51508628270723,-0.013051515448964,"Vasc"
"Opc_PDGFRa","POSTN",4.31588142294311,-0.842568162546706,"Opc"
"Olig_SGCZ","POSTN",7.31828974301191,-1.10491148704236,"Olig"
"Olig_PTPRE","POSTN",3.7541488400827,-1.2,"Olig"
"Olig_EPHB2","POSTN",5.61064307285154,-0.61197793886952,"Olig"
"Olig_ARHGAP24","POSTN",3.01637182157724,-0.484939891940547,"Olig"
"Micro_PRDM11","POSTN",3.18399298847022,-0.616938056105554,"Micro"
"Micro_HSPA6","POSTN",4.8985524263047,-0.740983627315189,"Micro"
"Micro_GPNMB","POSTN",2.55196338273115,-0.794090920315866,"Micro"
"Micro_FCGR1B","POSTN",11.3951043371427,-0.518733405019233,"Micro"
"Micro_CR1","POSTN",3.82758247995189,-0.24364622013137,"Micro"
"Micro_CD83_WIPF1","POSTN",38.5297042615657,0.50993858507382,"Micro"
"Micro_CD74_BTF","POSTN",6.47438962031993,-0.736809080984077,"Micro"
"Glut_L6b_CTGF","POSTN",45.2999885433571,1.99275860613867,"Glut"
"Glut_L6_THEMIS_POSTN","POSTN",52.0523039386353,1.13878345195045,"Glut"
"Glut_L6_SULF1_SGCZ","POSTN",37.3527637891852,0.407227481951649,"Glut"
"Glut_L6_RORB_THEMIS_PXDN","POSTN",47.2223727247691,0.355151724289112,"Glut"
"Glut_L56_NPSR1","POSTN",38.5226821261299,0.638646019712783,"Glut"
"Glut_L5_RORB_THEMIS_ADGRL4","POSTN",36.6694862455533,0.478211095441002,"Glut"
"Glut_L5_RORB_FSHR","POSTN",35.0312212776223,0.0480550895107551,"Glut"
"Glut_L5_RORB_COL22A1","POSTN",35.6146046220082,0.54179528211268,"Glut"
"Glut_L5_RORB_CLMP_CACNG5","POSTN",35.3932097252642,0.670363862620085,"Glut"
"Glut_L23_RORB_CUX2_SYT2","POSTN",33.1278280512199,0.438605680795535,"Glut"
"Glut_L23_RORB_CUX2_CCDC68","POSTN",39.5433031648993,0.415641313790952,"Glut"
"Glut_L23_RORB_CUX2","POSTN",62.2727445897384,0.943212174291784,"Glut"
"Glut_L23_CUX2_LINC01500","POSTN",23.8757591084272,0.886071920001546,"Glut"
"Gaba_VIP","POSTN",3.19426236147903,-0.299805171988673,"Gaba"
"Gaba_SST_PRKG2","POSTN",2.84710603960299,-0.742464439265903,"Gaba"
"Gaba_SST_CHODL","POSTN",2.34273809044226,-0.373048485495362,"Gaba"
"Gaba_PVALB_SLCO4C1","POSTN",28.2861024530076,0.146298829076601,"Gaba"
"Gaba_PVALB_GULP1_GRIK3","POSTN",2.84966882182205,-0.848430394900567,"Gaba"
"Gaba_PVALB_COL15A1","POSTN",2.87536519859849,-0.403399491137754,"Gaba"
"Gaba_NDNF_RELN","POSTN",4.83982237920358,-0.585707755616991,"Gaba"
"Gaba_LAMP5_ROR2_LCP2","POSTN",5.46366792638154,-0.731056889954359,"Gaba"
"Astro_WIF1_COX8A","POSTN",5.80759467421962,-0.0834669241489217,"Astro"
"Astro_SERPINH1","POSTN",8.12760740307254,-0.74950132052091,"Astro"
"Astro_CTX_WIF1_VAV3","POSTN",3.22955566302955,-0.776332105795698,"Astro"
"Astro_CTX_SMAD9_RERG","POSTN",2.65149156757819,-0.668300053213729,"Astro"
"Astro_CD44_KCNQ3","POSTN",2.76205728781629,-0.222444087128257,"Astro"
"Astro_CD44_CCDC85A","POSTN",27.7144517704118,0.345744459658795,"Astro"
"Vasc_Peri_PDGFRB","GAD2",6.93399387280591,-0.389454697876512,"Vasc"
"Vasc_Fib_GPC3","GAD2",3.15437088632397,-0.0148408215395029,"Vasc"
"Vasc_Cap_MFSD2A","GAD2",7.6891862385221,-0.779617230682305,"Vasc"
"Opc_PDGFRa","GAD2",2.68477583450751,-1.2,"Opc"
"Olig_SGCZ","GAD2",4.43577149812431,-0.237938833384675,"Olig"
"Olig_PTPRE","GAD2",4.49550446971506,-1.14735507050973,"Olig"
"Olig_EPHB2","GAD2",4.17445076285382,-0.7276876879374,"Olig"
"Olig_ARHGAP24","GAD2",4.30948140678495,-0.426959317921956,"Olig"
"Micro_PRDM11","GAD2",2.30964853356393,-0.7476058442525,"Micro"
"Micro_HSPA6","GAD2",30.8918279407978,0.427032628371688,"Micro"
"Micro_GPNMB","GAD2",6.94767680220703,-0.906811095105672,"Micro"
"Micro_FCGR1B","GAD2",3.08497712886625,-0.648771227972832,"Micro"
"Micro_CR1","GAD2",2.48538242085064,-0.685782706997851,"Micro"
"Micro_CD83_WIPF1","GAD2",8.88654954414486,-0.383218507189161,"Micro"
"Micro_CD74_BTF","GAD2",4.07633192088587,-0.85899341074412,"Micro"
"Glut_L6b_CTGF","GAD2",8.63729547791992,-0.891649768726751,"Glut"
"Glut_L6_THEMIS_POSTN","GAD2",3.49430143138014,-0.580205248275649,"Glut"
"Glut_L6_SULF1_SGCZ","GAD2",6.95576888760123,-0.329461271980448,"Glut"
"Glut_L6_RORB_THEMIS_PXDN","GAD2",3.47583815616855,-0.736620712421592,"Glut"
"Glut_L56_NPSR1","GAD2",3.4027674989475,-0.61251546900649,"Glut"
"Glut_L5_RORB_THEMIS_ADGRL4","GAD2",3.97279975713335,-0.148026860220354,"Glut"
"Glut_L5_RORB_FSHR","GAD2",5.72921550001707,-0.860172852047805,"Glut"
"Glut_L5_RORB_COL22A1","GAD2",3.79531774985946,-0.134117796032053,"Glut"
"Glut_L5_RORB_CLMP_CACNG5","GAD2",2.86448729828003,-0.678936348573491,"Glut"
"Glut_L23_RORB_CUX2_SYT2","GAD2",3.59520843545556,-0.712296894017172,"Glut"
"Glut_L23_RORB_CUX2_CCDC68","GAD2",9.10394445372243,-0.867065821890208,"Glut"
"Glut_L23_RORB_CUX2","GAD2",6.62879885260086,-0.447125616103267,"Glut"
"Glut_L23_CUX2_LINC01500","GAD2",3.99438163567781,-0.434981306647412,"Glut"
"Gaba_VIP","GAD2",45.8498820726598,0.839954228132909,"Gaba"
"Gaba_SST_PRKG2","GAD2",44.667945488914,0.0459357235853158,"Gaba"
"Gaba_SST_CHODL","GAD2",39.2601063372374,0.558421966806227,"Gaba"
"Gaba_PVALB_SLCO4C1","GAD2",30.7982174508099,0.222563819453852,"Gaba"
"Gaba_PVALB_GULP1_GRIK3","GAD2",33.3820133011947,0.413893561686098,"Gaba"
"Gaba_PVALB_COL15A1","GAD2",28.3592148473548,0.00906135716410106,"Gaba"
"Gaba_NDNF_RELN","GAD2",37.2165807349793,-0.169562457559196,"Gaba"
"Gaba_LAMP5_ROR2_LCP2","GAD2",46.6405443874721,0.170308100153941,"Gaba"
"Astro_WIF1_COX8A","GAD2",8.68336887006204,-0.80375642185707,"Astro"
"Astro_SERPINH1","GAD2",5.00180540610988,-0.480834931000128,"Astro"
"Astro_CTX_WIF1_VAV3","GAD2",2.59530347771162,-0.123232083841933,"Astro"
"Astro_CTX_SMAD9_RERG","GAD2",11.2322340798334,-0.646815116258039,"Astro"
"Astro_CD44_KCNQ3","GAD2",10.4613424832751,-0.802578176792763,"Astro"
"Astro_CD44_CCDC85A","GAD2",7.01613713303908,-0.602978488688828,"Astro"
"Vasc_Peri_PDGFRB","SLC32A1",3.2231413596652,-0.481358227076768,"Vasc"
"Vasc_Fib_GPC3","SLC32A1",3.90183944659069,-0.894702663390397,"Vasc"
"Vasc_Cap_MFSD2A","SLC32A1",3.49343902856811,-0.544610019015289,"Vasc"
"Opc_PDGFRa","SLC32A1",6.34502219405113,-0.455144981915213,"Opc"
"Olig_SGCZ","SLC32A1",3.4112985810641,-0.591839151873381,"Olig"
"Olig_PTPRE","SLC32A1",4.80327709515519,-0.55345506119308,"Olig"
"Olig_EPHB2","SLC32A1",6.21472706331953,-0.758702347242121,"Olig"
"Olig_ARHGAP24","SLC32A1",9.82435408421131,-0.424771129335171,"Olig"
"Micro_PRDM11","SLC32A1",8.27206518996307,-0.341392576415741,"Micro"
"Micro_HSPA6","SLC32A1",5.00030633359071,-0.207114144711942,"Micro"
"Micro_GPNMB","SLC32A1",2.33584859939168,-0.795352608422881,"Micro"
"Micro_FCGR1B","SLC32A1",4.12195307778834,-0.447240098437592,"Micro"
"Micro_CR1","SLC32A1",2.45318300873681,-0.712465858244421,"Micro"
"Micro_CD83_WIPF1","SLC32A1",2.56192140876588,-0.784910898220246,"Micro"
"Micro_CD74_BTF","SLC32A1",2.26642802220807,-0.384015110453182,"Micro"
"Glut_L6b_CTGF","SLC32A1",39.3176661592576,0.172537756380352,"Glut"
"Glut_L6_THEMIS_POSTN","SLC32A1",3.27340074594368,-0.50727976708721,"Glut"
"Glut_L6_SULF1_SGCZ","SLC32A1",7.23565066292521,-0.537135713497622,"Glut"
"Glut_L6_RORB_THEMIS_PXDN","SLC32A1",2.57313937149018,-0.467416378844527,"Glut"
"Glut_L56_NPSR1","SLC32A1",6.49025842566406,-0.918510061024201,"Glut"
"Glut_L5_RORB_THEMIS_ADGRL4","SLC32A1",6.84321390557886,-0.489653411853407,"Glut"
"Glut_L5_RORB_FSHR","SLC32A1",22.918003269491,-0.0359646373778163,"Glut"
"Glut_L5_RORB_COL22A1","SLC32A1",2.68761473027304,-0.368392274289294,"Glut"
"Glut_L5_RORB_CLMP_CACNG5","SLC32A1",3.42394206858602,-0.68168265645397,"Glut"
"Glut_L23_RORB_CUX2_SYT2","SLC32A1",41.6059726836187,0.116774798449978,"Glut"
"Glut_L23_RORB_CUX2_CCDC68","SLC32A1",3.41598251329459,-0.288075712989824,"Glut"
"Glut_L23_RORB_CUX2","SLC32A1",2.83898915612394,-1.03463258835222,"Glut"
"Glut_L23_CUX2_LINC01500","SLC32A1",6.68142765515896,-0.313830310157904,"Glut"
"Gaba_VIP","SLC32A1",33.0864711712972,0.529270490546594,"Gaba"
"Gaba_SST_PRKG2","SLC32A1",68.9195398168879,1.23549764326721,"Gaba"
"Gaba_SST_CHODL","SLC32A1",24.9536326948918,0.506152774549265,"Gaba"
"Gaba_PVALB_SLCO4C1","SLC32A1",41.171542443573,-0.159332189343651,"Gaba"
"Gaba_PVALB_GULP1_GRIK3","SLC32A1",44.4051531303208,-0.0299129595662853,"Gaba"
"Gaba_PVALB_COL15A1","SLC32A1",28.6209569080084,0.226368987603883,"Gaba"
"Gaba_NDNF_RELN","SLC32A1",38.8670182515573,-0.353681208297837,"Gaba"
"Gaba_LAMP5_ROR2_LCP2","SLC32A1",41.8650387586314,0.151940359142303,"Gaba"
"Astro_WIF1_COX8A","SLC32A1",2.23708120022269,-0.757356181967594,"Astro"
"Astro_SERPINH1","SLC32A1",7.80016212120957,-0.782919696414656,"Astro"
"Astro_CTX_WIF1_VAV3","SLC32A1",6.99933929749144,-0.681737123562878,"Astro"
"Astro_CTX_SMAD9_RERG","SLC32A1",3.04699251887391,-0.685568440302452,"Astro"
"Astro_CD44_KCNQ3","SLC32A1",4.56586719656775,-0.90913509327214,"Astro"
"Astro_CD44_CCDC85A","SLC32A1",2.85926555886389,-0.784108697915228,"Astro"
"Vasc_Peri_PDGFRB","NDNF",3.61779368094573,-0.9955750195825,"Vasc"
"Vasc_Fib_GPC3","NDNF",9.49378457005783,-0.99263498798669,"Vasc"
"Vasc_Cap_MFSD2A","NDNF",12.3246145241415,-0.243211326132281,"Vasc"
"Opc_PDGFRa","NDNF",16.8396378840091,-0.30272807861004,"Opc"
"Olig_SGCZ","NDNF",3.56630259969798,-0.590919143263735,"Olig"
"Olig_PTPRE","NDNF",14.3757330732779,-0.39055734054685,"Olig"
"Olig_EPHB2","NDNF",4.56878251611539,-0.924222432475255,"Olig"
"Olig_ARHGAP24","NDNF",6.2935351772147,-0.542038580927781,"Olig"
"Micro_PRDM11","NDNF",5.11742474335371,-0.611397562586018,"Micro"
"Micro_HSPA6","NDNF",3.77664158952345,-0.727278131350625,"Micro"
"Micro_GPNMB","NDNF",4.13648710141692,-0.637826842117712,"Micro"
"Micro_FCGR1B","NDNF",2.99666929815722,-0.36492429890364,"Micro"
"Micro_CR1","NDNF",2.21383584802559,-0.552474358356393,"Micro"
"Micro_CD83_WIPF1","NDNF",2.14075918048746,-0.408632821259301,"Micro"
"Micro_CD74_BTF","NDNF",4.57635711124453,-0.585881822466083,"Micro"
"Glut_L6b_CTGF","NDNF",4.75329928720044,-0.675469328175832,"Glut"
"Glut_L6_THEMIS_POSTN","NDNF",40.735243793964,0.140565261465468,"Glut"
"Glut_L6_SULF1_SGCZ","NDNF",8.6022396987917,-0.557332999387342,"Glut"
"Glut_L6_RORB_THEMIS_PXDN","NDNF",3.70536886085972,-0.903192445367512,"Glut"
"Glut_L56_NPSR1","NDNF",9.84640577555731,-0.36831612169274,"Glut"
"Glut_L5_RORB_THEMIS_ADGRL4","NDNF",2.81001712433022,-0.666855972515757,"Glut"
"Glut_L5_RORB_FSHR","NDNF",4.25898055960019,-0.690504312970646,"Glut"
"Glut_L5_RORB_COL22A1","NDNF",13.4312722630613,-0.405388664708012,"Glut"
"Glut_L5_RORB_CLMP_CACNG5","NDNF",6.84900325841257,-0.864187644721129,"Glut"
"Glut_L23_RORB_CUX2_SYT2","NDNF",2.18663038838201,-0.4108251648751,"Glut"
"Glut_L23_RORB_CUX2_CCDC68","NDNF",4.55718483036538,-0.671317980555946,"Glut"
"Glut_L23_RORB_CUX2","NDNF",4.32469243999214,-0.643090942803409,"Glut"
"Glut_L23_CUX2_LINC01500","NDNF",35.463065253196,0.339091637843408,"Glut"
"Gaba_VIP","NDNF",35.8541513860546,0.211240761377283,"Gaba"
"Gaba_SST_PRKG2","NDNF",43.8104312693766,0.564049302629104,"Gaba"
"Gaba_SST_CHODL","NDNF",26.311851089997,0.205932409785499,"Gaba"
"Gaba_PVALB_SLCO4C1","NDNF",41.0330472577412,0.369039381879485,"Gaba"
"Gaba_PVALB_GULP1_GRIK3","NDNF",44.5752772206269,0.10934579441999,"Gaba"
"Gaba_PVALB_COL15A1","NDNF",31.8010663086276,0.295301674236996,"Gaba"
"Gaba_NDNF_RELN","NDNF",67.7345841822944,0.615382437214003,"Gaba"
"Gaba_LAMP5_ROR2_LCP2","NDNF",31.1639650490003,0.098688690344274,"Gaba"
"Astro_WIF1_COX8A","NDNF",2.63326354888407,-0.678796270892781,"Astro"
